orig,pred
KAM,KAM
IDM,OAR
KEH,KEH
IDM,KFC
KIM,KIM
KAM,KAM
OUT,OUT
KPT,KPT
KEH,KEH
KAM,KAM
OAR,OAR
SYM,SYM
OAS,OAS
IDV,IDC
OLB,OLB
KAM,KAM
IDV,IDC
OAS,OAS
IDM,IDM
SYM,SYM
KEH,KEH
KAM,KAM
IDM,IDC
OAR,OAR
KEH,KEH
IDV,IDP
KEN,KEN
IDC,IDC
KPC,KPC
IDV,KFC
OLB,OLB
SYM,SYM
OAR,OAR
KAM,KAM
IDC,IDM
KIM,KIM
ORE,ORE
OLB,OLB
IDP,IDC
KIM,KIM
OUT,OUT
KPT,KPT
KEN,KEN
IDV,IDC
OUT,OUT
KIM,KIM
OLB,OLB
IDC,IDC
IDV,IDC
OSH,OSH
KAM,KAM
KPC,KPC
KPT,KPT
SYM,SYM
IDV,IDC
OAS,OAS
KEN,KEN
OAS,OAS
OAS,OAS
KPC,KPC
IDC,IDC
IDP,IDC
IDV,IDC
KOT,KOT
KEH,KEH
KEN,KEN
KOT,KOT
KFC,KFC
KOT,KOT
KEH,KEH
KFC,KFC
KOT,KOT
OAS,OAS
OAR,OAR
KEH,KEH
OUT,OUT
KEN,KEN
KIM,KIM
IDC,IDC
KFC,KFC
ORE,ORE
ORE,ORE
KPT,KPT
KEH,KEH
IDP,IDV
KIM,KIM
OSH,OSH
OSH,OSH
IDM,KPT
OAR,OAR
KPT,KPT
OSH,OSH
KPC,KPC
KEN,KEN
KPT,KPT
KEN,KEN
IDV,IDC
IDP,IDC
OUT,OUT
KFC,KFC
KFC,KFC
KEN,KEN
KEN,KEN
KPC,KPC
KPT,KPT
OAS,OAS
KEN,KEN
KEH,KEH
IDC,IDC
KOT,KOT
IDV,IDV
IDC,IDC
KPC,KPC
IDM,IDM
KAM,KAM
OUT,OUT
KEN,KEN
IDC,IDC
KPC,KPC
ORE,ORE
IDV,IDV
LIT,LIT
LIT,SYM
IDP,IDV
KPT,KPT
ORE,ORE
LIT,LIT
OSH,OSH
ORE,ORE
KEH,KEH
KOT,KOT
IDP,IDP
KFC,KFC
ORE,ORE
KFC,KFC
OUT,OUT
OSH,OSH
KIM,KIM
KPC,KPC
OAR,OAR
KPC,KPC
KPT,KPT
KAM,KAM
KPC,KPC
OSH,OSH
IDM,IDC
OSH,OSH
KOT,KOT
LIT,LIT
OAR,OAR
OUT,OUT
IDC,IDC
KOT,KOT
KPC,KPC
OUT,OUT
KEN,KEN
KIM,KIM
KEN,KEN
KFC,KFC
KEH,KEH
ORE,ORE
KEN,KEN
KIM,KIM
OAS,OAS
IDP,IDV
IDV,IDC
SYM,SYM
KPT,KPT
OAS,OAS
OAS,OAS
KPC,KPC
KOT,KOT
LIT,LIT
KAM,KAM
OLB,OLB
LIT,LIT
OUT,OUT
OAS,OAS
IDV,IDC
OSH,OSH
OSH,OSH
OLB,OLB
KIM,KIM
IDV,IDC
IDC,IDC
LIT,LIT
OAR,OAR
KEH,KEH
OUT,OUT
KPT,KPT
LIT,LIT
SYM,SYM
KAM,KAM
KFC,KFC
LIT,LIT
KEH,KEH
IDV,IDC
OAR,OAR
LIT,LIT
KOT,KOT
ORE,ORE
SYM,SYM
KOT,KOT
IDC,IDC
IDM,IDC
OLB,OLB
KIM,KIM
IDM,KPT
KPT,KPT
IDM,KFC
IDP,IDC
OLB,OLB
KPT,KPT
IDP,IDC
KEH,KEH
KPT,KPT
KFC,KFC
OUT,OUT
KEH,KEH
OAR,OAR
ORE,ORE
OUT,OUT
KIM,KIM
OSH,OSH
IDC,IDC
ORE,ORE
OLB,OLB
KPT,KPT
KEN,KEN
KEN,KEN
OLB,OLB
KAM,KAM
IDP,IDC
SYM,SYM
OAR,OAR
SYM,SYM
ORE,ORE
KAM,KAM
KAM,KAM
KOT,KOT
OAS,OAS
OLB,OLB
KPT,KPT
OLB,OLB
KPC,KPC
LIT,LIT
IDM,IDM
KEN,KEN
KPC,KPC
OAR,OAR
OUT,OUT
KAM,KAM
SYM,SYM
KPC,KPC
KPT,KPT
LIT,SYM
ORE,ORE
KIM,KIM
KEH,KEH
IDP,IDC
IDM,IDM
KOT,KOT
OLB,OLB
LIT,LIT
OAR,OAR
OUT,OUT
ORE,ORE
KPC,KPC
IDM,IDM
LIT,LIT
OAR,OAR
KIM,KIM
KPT,KPT
OAR,OAR
LIT,LIT
OAS,OAS
OUT,OUT
KEH,KEH
LIT,LIT
ORE,ORE
KIM,KIM
KEN,KEN
KOT,KOT
KEH,KEH
KIM,KIM
KEN,KEN
KEH,KEH
KAM,KAM
LIT,LIT
KEN,KEN
LIT,LIT
IDV,IDC
KPC,KPC
KIM,KIM
OSH,OSH
OAS,OAS
ORE,ORE
IDP,IDC
KAM,KAM
LIT,LIT
KEH,KEH
OAS,OAS
SYM,SYM
OAR,OAR
OAR,OAR
KIM,KIM
OSH,OSH
KEH,KEH
SYM,SYM
OSH,OSH
KFC,KFC
KFC,KFC
KFC,KFC
KIM,KIM
KAM,KAM
LIT,LIT
KAM,KAM
KEN,KEN
KPT,KPT
LIT,LIT
KIM,KIM
KAM,KAM
OSH,OSH
IDM,KFC
OAS,OAS
IDV,IDC
ORE,ORE
KIM,KIM
LIT,LIT
OSH,OSH
KAM,KAM
OLB,OLB
IDP,IDC
IDV,IDC
OAS,OAS
OUT,OUT
KAM,KAM
OSH,OSH
IDP,IDP
SYM,SYM
KOT,KOT
OAS,OAS
KEN,KEN
OLB,OLB
KIM,KIM
IDP,IDC
KFC,KFC
KAM,KAM
KPT,KPT
IDM,IDV
IDC,IDC
SYM,SYM
IDM,IDM
KPT,KPT
OAR,OAR
OSH,OSH
KOT,KOT
OSH,OSH
KEN,KEN
OLB,OLB
OSH,OSH
SYM,SYM
KIM,KIM
IDM,IDC
KFC,KFC
IDP,IDC
OAS,OAS
KFC,KFC
ORE,ORE
KIM,KIM
KPT,KPT
LIT,LIT
OLB,OLB
LIT,LIT
KEH,KEH
OAR,OAR
IDM,IDC
KEN,KEN
IDP,IDP
OAR,OAR
IDM,IDC
KOT,KOT
IDV,IDC
OAS,OAS
OAS,OAS
SYM,SYM
OLB,OLB
OAR,OAR
KAM,KAM
SYM,SYM
KOT,KOT
OSH,OSH
OSH,OSH
LIT,LIT
KOT,KOT
KPT,KPT
OAR,OAR
SYM,SYM
IDV,IDC
OAS,OAS
IDC,IDC
ORE,ORE
OUT,OUT
KEH,KEH
OAR,OAR
KOT,KOT
KEH,KEH
KOT,KOT
KEH,KEH
KEH,KEH
KFC,KFC
KPC,KPC
IDV,IDC
KAM,KAM
KOT,KOT
SYM,SYM
IDV,IDC
OUT,OUT
KOT,KOT
OAR,OAR
KFC,KFC
KEH,KEH
OAS,OAS
SYM,SYM
OLB,OLB
IDV,IDC
IDV,IDC
KFC,KFC
IDM,IDC
OAS,OAS
KPT,KPT
OSH,OSH
KIM,KIM
OAR,OAR
SYM,SYM
IDP,IDV
KPC,KPC
KAM,KAM
KPT,KPT
KPC,KPC
IDC,IDM
OAR,OAR
OUT,OUT
ORE,ORE
IDV,KEN
OLB,OLB
KFC,KFC
KEH,KEH
IDM,IDM
KIM,KIM
SYM,SYM
KAM,KAM
OLB,OLB
KEN,KEN
IDC,KIM
IDC,IDC
IDP,IDC
SYM,SYM
KAM,KAM
KEN,KEN
OSH,OSH
IDV,IDC
OUT,OUT
KIM,KIM
LIT,LIT
KPT,KPT
ORE,ORE
IDP,IDV
OSH,OSH
SYM,SYM
IDC,IDC
OAR,OAR
SYM,SYM
KAM,KAM
IDP,IDC
SYM,SYM
KPT,KPT
ORE,ORE
ORE,ORE
KPC,KPC
KEN,KEN
OUT,OUT
KAM,KAM
IDP,IDV
KFC,KFC
IDV,IDP
OAS,OAS
KOT,KOT
ORE,ORE
OUT,OUT
OSH,OSH
IDP,IDC
KEH,KEH
IDM,IDM
KIM,KIM
SYM,SYM
OAS,OAS
KEH,KEH
KOT,KOT
OUT,OUT
KAM,KAM
KEH,KEH
IDP,IDV
IDP,IDC
IDC,IDC
IDM,IDM
KEN,KEN
OAS,OAS
SYM,SYM
KIM,KIM
KIM,KIM
KIM,KIM
IDM,IDM
KOT,KOT
SYM,SYM
KFC,KFC
IDM,IDC
IDV,IDC
KPC,KPC
KAM,KAM
IDP,IDC
OLB,OLB
KFC,KFC
OLB,OLB
KAM,KAM
IDM,IDC
KPT,KPT
KAM,KAM
OUT,OUT
IDV,KOT
OSH,OSH
OAR,OAR
ORE,ORE
KEH,KEH
OAS,OAS
LIT,LIT
IDV,IDV
IDC,IDC
KEN,KEN
KIM,KIM
KPC,KPC
KEH,KEH
IDM,IDC
LIT,LIT
OLB,OLB
SYM,SYM
OLB,OLB
KOT,KOT
SYM,SYM
OSH,OSH
LIT,LIT
KOT,KOT
OAS,OAS
KPC,KPC
OAS,OAS
KIM,KIM
KEH,KEH
LIT,LIT
KFC,KFC
IDM,IDV
IDP,IDC
IDC,IDC
IDC,IDC
KAM,KAM
IDP,IDC
OAR,OAR
IDV,IDV
IDV,IDC
IDM,IDC
OAR,OAR
ORE,ORE
IDV,IDC
IDC,IDC
KEN,KEN
OUT,OUT
KOT,KOT
LIT,LIT
KOT,KOT
IDM,IDM
KOT,KOT
KEH,KEH
ORE,ORE
OAR,OAR
IDP,IDC
KPT,KPT
IDM,IDV
IDC,IDC
KOT,KOT
SYM,SYM
KOT,KOT
LIT,LIT
KPT,KPT
ORE,ORE
KOT,KOT
KPT,KPT
OAR,OAR
KPT,KPT
KPC,KPC
ORE,ORE
ORE,ORE
OAR,OAR
OUT,OUT
ORE,ORE
IDC,IDC
OLB,OLB
ORE,ORE
OAR,OAR
OUT,OUT
KPT,KPT
IDC,IDC
LIT,LIT
OLB,OLB
OUT,OUT
IDP,IDC
IDC,IDC
OAS,OAS
LIT,LIT
KIM,IDC
KPT,KPT
KFC,KFC
KFC,KFC
KEH,KEH
OUT,OUT
KOT,KOT
KIM,KIM
KAM,KAM
OSH,OSH
IDP,IDC
IDV,IDC
KOT,KOT
KEH,KEH
KPT,KPT
IDP,IDC
KPC,KPC
ORE,ORE
OSH,OSH
IDP,IDC
KPC,KPC
OSH,OSH
SYM,SYM
OLB,OLB
OAR,OAR
KEN,KEN
OAR,OAR
IDM,IDM
OAS,OAS
OAR,OAR
LIT,LIT
KOT,KOT
OSH,OSH
KIM,KIM
KPC,KPC
LIT,LIT
IDP,IDC
ORE,ORE
OAR,OAR
OLB,OLB
SYM,SYM
KEH,KEH
OUT,OUT
IDP,IDP
KEN,KEN
IDP,IDC
OSH,OSH
KFC,KFC
OLB,OLB
IDM,IDM
KPC,KPC
OAR,OAR
OAR,OAR
KAM,KAM
OLB,OLB
IDC,IDC
KAM,KAM
IDM,IDM
KEN,KEN
KFC,KFC
IDV,KEN
IDP,IDC
OSH,OSH
KFC,KFC
KFC,KFC
OLB,OLB
OAS,OAS
OUT,OUT
IDC,IDC
KOT,KOT
OAR,OAR
KPC,KPC
IDM,IDC
IDC,IDC
LIT,LIT
KFC,KFC
IDM,IDM
OLB,OLB
LIT,LIT
KFC,KFC
KEN,KEN
KFC,KFC
OLB,OLB
KPT,KPT
KEN,KEN
OLB,OLB
KPT,KPT
OSH,OSH
OUT,OUT
KAM,KAM
KPT,KPT
KFC,KFC
IDP,IDV
KPC,KPC
IDP,IDC
KFC,KFC
IDC,IDC
KAM,KAM
IDC,IDC
KAM,KAM
IDM,IDC
KPC,KPC
IDC,IDC
IDP,IDP
OUT,OUT
OAS,OAS
KPC,KPC
KFC,KFC
IDM,IDM
IDM,IDM
KOT,KOT
KFC,KFC
SYM,SYM
IDV,IDC
OLB,OLB
KFC,KFC
OLB,OLB
SYM,SYM
IDM,IDC
ORE,ORE
KEH,KEH
KFC,KFC
KPT,KPT
KAM,KAM
KOT,KOT
OLB,OLB
OSH,OSH
IDC,IDC
KIM,KIM
SYM,SYM
KAM,KAM
KIM,KIM
IDC,IDV
OLB,OLB
KAM,KAM
IDM,IDM
OUT,OUT
IDM,IDM
KFC,KFC
OUT,OUT
OAS,OAS
KPC,KPC
KEN,KEN
IDP,IDC
IDV,IDC
LIT,LIT
OAS,OAS
KEH,KEH
OSH,OSH
OUT,OUT
KAM,KAM
IDV,IDC
OSH,OSH
KOT,KOT
ORE,ORE
OAS,OAS
KAM,KAM
OLB,OLB
LIT,LIT
OUT,OUT
OSH,OSH
ORE,ORE
SYM,SYM
IDP,IDC
OUT,OUT
OUT,OUT
IDV,IDC
KIM,KIM
SYM,SYM
OSH,OSH
ORE,ORE
KEH,KEH
SYM,SYM
ORE,ORE
OUT,OUT
KPC,KPC
IDP,IDC
OLB,OLB
OLB,OLB
KEN,KEN
SYM,SYM
OAS,OAS
IDM,IDC
SYM,SYM
OLB,OLB
KPC,KPC
OUT,OUT
OUT,OUT
KOT,KOT
KPT,KPT
KFC,KFC
OSH,OSH
OUT,OUT
OSH,OSH
LIT,LIT
IDP,IDC
OSH,OSH
LIT,LIT
ORE,ORE
SYM,SYM
OAS,OAS
KOT,KOT
OUT,OUT
KIM,KIM
KEH,KEH
KOT,KOT
KIM,KIM
KPT,KPT
OAS,OAS
OAR,OAR
KPC,KPC
SYM,SYM
OUT,OUT
OAS,OAS
OUT,OUT
SYM,SYM
IDC,IDC
KIM,KIM
IDM,IDM
OSH,OSH
OUT,OUT
KAM,KAM
SYM,SYM
KEH,KEH
KAM,KAM
LIT,LIT
IDV,IDV
OLB,OAR
KEH,KEH
KAM,KAM
LIT,LIT
IDM,IDC
IDP,IDV
OLB,OLB
KEN,KEN
IDV,IDM
OSH,OSH
OAS,OAS
OAR,OAR
OAR,OAR
KEH,KEH
ORE,ORE
OUT,OUT
IDP,IDP
KEN,KEN
KOT,KOT
OUT,OUT
LIT,LIT
IDP,IDC
OAS,OAS
OAS,OAS
KIM,KIM
IDM,IDC
OAS,OAS
IDV,IDC
KPC,KPC
OSH,OSH
OAR,OAR
OAR,OAR
KIM,KIM
OAR,OAR
OLB,OLB
ORE,ORE
KAM,KAM
IDP,IDP
ORE,ORE
IDP,IDV
KIM,KIM
KAM,KAM
KOT,KOT
IDM,IDC
ORE,ORE
OAS,OAS
IDM,IDC
OSH,OSH
OAR,OAR
KIM,KIM
KEN,KEN
KPT,KPT
OAS,OAS
KOT,KOT
OAR,OAR
IDV,IDC
SYM,SYM
SYM,SYM
LIT,LIT
KEN,KEN
KOT,KOT
ORE,ORE
KAM,KAM
SYM,SYM
IDV,IDC
KIM,KIM
ORE,ORE
IDM,IDM
KIM,KIM
ORE,ORE
KIM,KIM
OAR,OAR
KEN,KEN
OAS,OAS
KOT,KOT
OUT,OUT
KOT,KOT
OAR,OAR
IDV,IDP
KEH,KEH
IDM,IDM
SYM,SYM
OLB,OLB
OUT,OUT
KAM,KAM
OSH,OSH
ORE,ORE
KFC,KFC
KEH,KEH
KFC,KFC
OUT,OUT
IDM,IDM
SYM,SYM
IDC,IDC
KIM,KIM
OLB,OLB
KOT,KOT
LIT,LIT
SYM,SYM
ORE,ORE
SYM,SYM
KPT,KPT
KOT,KOT
OSH,OSH
IDV,IDV
IDC,IDC
IDM,IDC
KPT,KPT
IDV,IDV
KAM,KAM
LIT,LIT
KFC,KFC
KEH,KEH
OAS,ORE
IDC,IDC
KEN,KEN
IDP,IDC
KIM,KIM
OAR,OAR
IDC,IDC
IDM,IDC
OAS,OAS
LIT,LIT
KPT,KPT
KFC,KFC
KEH,KEH
OAS,OAS
KPT,KPT
OAR,OAR
KAM,KAM
OUT,OUT
IDM,IDM
KPT,KPT
KEH,KEH
KIM,KIM
ORE,ORE
KEN,KEN
OUT,OUT
OLB,OLB
IDP,IDC
OAR,OAR
OAS,OAS
LIT,LIT
KIM,KIM
IDV,IDC
OSH,OSH
KIM,KIM
KFC,KFC
IDM,IDM
OSH,OSH
IDP,IDC
OLB,OLB
OLB,OLB
OUT,OUT
SYM,SYM
IDC,IDC
LIT,LIT
IDC,IDC
KOT,KOT
KEN,KEN
ORE,ORE
KFC,KFC
IDV,IDC
KAM,KAM
KOT,KOT
IDC,IDC
KPC,KPC
OSH,OSH
KAM,KAM
LIT,LIT
KPT,KPT
KFC,KFC
IDC,IDC
KOT,KOT
SYM,SYM
IDM,IDM
KIM,KIM
LIT,LIT
KAM,KAM
ORE,ORE
OAR,OAR
OSH,OSH
IDV,IDV
KOT,KOT
KOT,KOT
OLB,OLB
KPT,KPT
KPT,KPT
KIM,KIM
KAM,KAM
KAM,KAM
ORE,ORE
IDC,IDC
IDC,IDC
SYM,SYM
ORE,ORE
IDM,IDM
OSH,OSH
SYM,SYM
KFC,KFC
OSH,OSH
OSH,OSH
KPT,KPT
KEN,KEN
KFC,KFC
KAM,KAM
KOT,KOT
OUT,OUT
KOT,KOT
OAR,OAR
OUT,OUT
IDP,IDC
KEH,KEH
IDC,IDC
IDM,IDC
OSH,OSH
IDP,IDV
KPC,KPC
LIT,LIT
OLB,OLB
IDV,IDC
LIT,LIT
KPC,KPC
IDV,IDC
KFC,KFC
KPT,KPT
IDM,IDM
LIT,LIT
IDC,IDC
KAM,KAM
KAM,KAM
IDM,IDC
OAS,OAS
KIM,KIM
KPT,KPT
KFC,KFC
IDV,IDC
ORE,ORE
IDV,IDP
OLB,OLB
KAM,KAM
KFC,KFC
KEN,KEN
LIT,LIT
OUT,OUT
KOT,KOT
KFC,KFC
IDC,IDC
KAM,KAM
IDC,IDC
KPC,KPC
KPC,KPC
ORE,ORE
KOT,KOT
OAS,OAS
ORE,ORE
KPC,KPC
IDC,IDC
IDP,IDC
IDP,IDV
IDV,IDC
KFC,KFC
IDM,KPT
KPC,KPC
KAM,KAM
KIM,KIM
KEH,KEH
KEH,KEH
OSH,OSH
OAS,ORE
KIM,KIM
IDM,IDM
IDV,IDC
IDP,IDC
KAM,KAM
IDV,IDC
KPT,KPT
KPT,KPT
OAR,OAR
ORE,ORE
LIT,LIT
ORE,ORE
KOT,KOT
OLB,OLB
KIM,KIM
SYM,SYM
KOT,KOT
KEN,KEN
IDP,IDC
KFC,KFC
OAS,OAS
OAR,OAR
OAR,OAR
KIM,KIM
KIM,KIM
KPC,KPC
KEH,KEH
IDM,IDM
KFC,KFC
KEN,KEN
OAR,OAR
OLB,OLB
LIT,LIT
KFC,KFC
LIT,LIT
KAM,KAM
KPT,KPT
OLB,OLB
KAM,KAM
ORE,ORE
KOT,KOT
KFC,KFC
OAS,OAS
OUT,OUT
LIT,LIT
ORE,ORE
KIM,KIM
IDC,IDC
OAR,OAR
IDP,IDC
KFC,KFC
IDV,IDC
KFC,KFC
IDP,IDM
ORE,ORE
KPT,KPT
KPC,KPC
KFC,KFC
OLB,OLB
OAS,OAS
ORE,ORE
IDP,IDC
KPC,KPC
IDC,IDC
OSH,OSH
KAM,KAM
IDC,IDC
IDV,IDC
IDP,IDC
OSH,OSH
LIT,LIT
OAS,OAS
KPC,KPC
IDV,IDV
KIM,KIM
SYM,SYM
IDP,IDC
KPC,KPC
OAS,OAS
OLB,OLB
KPC,KPC
SYM,SYM
OLB,OLB
OAS,OAS
KIM,KIM
KFC,KFC
KOT,KOT
OUT,OUT
IDP,IDC
SYM,SYM
KPT,KPT
OAR,OAR
SYM,SYM
KEN,KEN
IDP,IDC
IDM,IDM
KFC,KFC
KEN,KEN
KEN,KEN
LIT,LIT
OUT,OUT
KPC,KPC
OUT,OUT
LIT,LIT
IDC,IDC
OLB,OLB
KEN,KEN
IDM,IDC
OAR,OAR
SYM,SYM
KPC,KPC
KPT,KPT
KFC,KFC
ORE,ORE
KPC,KPC
LIT,LIT
IDM,IDC
KPT,KPT
IDV,KOT
OAS,OAS
KEH,KEH
LIT,LIT
OAS,OAS
KFC,KFC
IDC,IDC
IDP,IDV
SYM,SYM
OLB,OLB
OAS,OAS
OLB,OLB
IDM,IDC
KEN,KEN
OAR,OAR
KAM,KAM
KAM,KAM
KFC,KFC
OUT,OUT
KEH,KEH
KEH,KEH
OAR,OAR
IDV,KFC
IDC,IDC
OAS,OAS
OUT,OUT
OAR,OAR
KEN,KEN
KPC,KPC
KEN,KEN
LIT,LIT
OAS,OAS
OUT,OUT
KPC,KPC
KOT,KOT
OSH,OSH
KPT,KPT
SYM,SYM
ORE,ORE
OSH,OSH
OUT,OUT
ORE,ORE
KEH,KEH
LIT,LIT
OLB,OLB
IDV,IDC
KFC,KFC
IDM,IDM
SYM,SYM
KPT,KPT
KPC,KPC
KOT,KOT
OLB,OLB
KEH,KEH
KEH,KEH
KPC,KPC
IDC,IDC
OLB,OLB
KFC,KFC
SYM,SYM
OUT,OUT
IDC,IDC
OSH,OSH
SYM,SYM
OAR,OAR
OLB,OLB
KIM,KIM
OAR,OAR
SYM,SYM
OAS,OAS
KOT,KOT
SYM,SYM
KIM,KIM
KEN,KEN
IDP,IDC
KFC,KFC
LIT,LIT
IDC,IDC
OLB,OLB
OAR,OAR
KOT,KOT
LIT,LIT
OUT,OUT
KPC,KPC
SYM,SYM
OLB,OLB
KAM,KAM
ORE,ORE
OLB,OLB
OSH,OSH
KPT,KPT
OUT,OUT
LIT,LIT
OAR,OAR
OAR,OAR
KPT,KPT
OAS,OAS
OAR,OAR
KFC,KFC
KOT,KOT
ORE,ORE
KPT,KPT
SYM,SYM
KPC,KPC
OAS,OAS
KOT,KOT
SYM,SYM
OUT,OUT
KFC,KFC
OAR,OAR
ORE,ORE
OUT,OUT
SYM,SYM
KEH,KEH
KEN,KEN
IDM,IDM
KPC,KPC
IDM,IDC
IDV,IDC
ORE,ORE
OUT,OUT
OLB,OLB
IDP,IDC
KEN,KEN
IDM,IDC
KOT,KOT
KPT,KPT
KPT,KPT
KEN,KEN
OAR,OAR
KPC,KPC
KIM,KIM
OLB,OLB
IDV,IDC
KPT,KPT
KEN,KEN
OAR,OAR
KEN,KEN
LIT,LIT
OUT,OUT
IDV,IDC
OUT,OUT
KIM,KIM
OSH,OSH
IDP,IDC
OSH,OSH
OLB,OLB
KEH,KEH
IDV,IDC
SYM,SYM
IDC,IDC
OUT,OUT
KIM,KIM
KAM,KAM
KIM,KIM
KPC,KPC
IDC,KIM
OLB,OLB
IDV,IDC
IDV,IDC
KEN,KEN
SYM,SYM
OLB,OLB
SYM,SYM
KFC,KFC
KPC,KPC
KFC,KFC
IDP,IDC
KPT,KPT
KEN,KEN
IDM,IDM
KAM,KAM
KEN,KEN
OLB,OLB
KPC,KPC
OUT,OUT
IDV,IDC
KIM,KIM
OLB,OLB
KPT,KPT
OAS,OAS
KIM,KIM
SYM,SYM
LIT,LIT
OUT,OUT
OSH,OSH
KOT,KOT
SYM,SYM
OUT,OUT
KPT,KPT
IDV,KOT
IDV,IDC
LIT,LIT
LIT,LIT
OUT,OUT
KEN,KEN
KIM,KIM
IDV,IDC
KOT,KOT
KPC,KPC
KIM,KIM
OUT,OUT
OAR,OAR
KEH,KEH
ORE,ORE
IDP,IDC
OLB,OLB
KIM,KIM
IDC,IDC
IDV,IDC
IDM,IDM
IDM,IDM
KEH,KEH
ORE,ORE
IDP,IDV
ORE,ORE
KEH,KEH
OSH,OSH
KAM,KAM
LIT,LIT
OAR,OAR
KEN,KEN
KFC,KFC
IDC,IDC
OSH,OSH
LIT,LIT
KEN,KEN
IDC,IDC
KEN,KEN
KEH,KEH
IDV,IDC
KEH,KEH
KAM,KAM
KAM,KAM
OUT,OUT
OLB,OLB
IDM,IDM
OSH,OSH
IDM,IDM
OAS,OAS
KPT,KPT
KPT,KPT
KAM,KAM
OLB,OLB
IDC,IDC
KIM,KIM
ORE,ORE
KOT,KOT
KIM,KIM
KFC,KFC
KEH,KEH
KFC,KFC
KPC,KPC
OLB,OLB
IDP,IDC
IDP,IDP
IDP,IDC
IDC,IDC
KAM,KAM
IDM,IDM
KFC,KFC
OAS,OAS
KPC,KPC
IDC,IDC
IDP,IDC
KAM,KAM
OAS,OAS
ORE,ORE
KFC,KFC
IDP,IDC
OLB,OLB
IDC,IDC
SYM,SYM
OLB,OLB
KPC,KPC
KPT,KPT
SYM,SYM
KEN,KEN
IDC,IDC
OAS,ORE
IDV,IDC
KPT,KPT
KFC,KFC
KEN,KEN
KEH,KEH
OLB,OLB
SYM,SYM
LIT,LIT
KEH,KEH
KFC,KFC
KOT,KOT
KOT,KOT
LIT,LIT
