orig,pred
KAM,KAM
IDM,OSH
KEH,KEH
IDM,IDM
KIM,SYM
KAM,KAM
OUT,OUT
KPT,KPT
KEH,KEH
KAM,KAM
OAR,OAR
SYM,SYM
OAS,OAS
IDV,IDV
OLB,OLB
KAM,KAM
IDV,IDV
OAS,OAS
IDM,IDM
SYM,SYM
KEH,KEH
KAM,KAM
IDM,IDV
OAR,OAR
KEH,KEH
IDV,KIM
KEN,KEN
IDC,IDC
KPC,KPC
IDV,IDV
OLB,OLB
SYM,SYM
OAR,OAR
KAM,KAM
IDC,IDM
KIM,KIM
ORE,ORE
OLB,OLB
IDP,SYM
KIM,KIM
OUT,OUT
KPT,KPT
KEN,KEN
IDV,ORE
OUT,OUT
KIM,KIM
OLB,OLB
IDC,ORE
IDV,IDV
OSH,OSH
KAM,KAM
KPC,KPC
KPT,KPT
SYM,SYM
IDV,IDV
OAS,OAS
KEN,KEN
OAS,OAS
OAS,OAS
KPC,KPC
IDC,IDC
IDP,IDC
IDV,IDC
KOT,KOT
KEH,KEH
KEN,KEN
KOT,KOT
KFC,KFC
KOT,KOT
KEH,KEH
KFC,KFC
KOT,KOT
OAS,OAS
OAR,SYM
KEH,KEH
OUT,OUT
KEN,KEN
KIM,IDC
IDC,IDC
KFC,KFC
ORE,ORE
ORE,ORE
KPT,KPT
KEH,KEH
IDP,IDM
KIM,SYM
OSH,OSH
OSH,OSH
IDM,IDM
OAR,SYM
KPT,KPT
OSH,OSH
KPC,KPC
KEN,KEN
KPT,KPT
KEN,KEN
IDV,OLB
IDP,IDC
OUT,OUT
KFC,KFC
KFC,KFC
KEN,KEN
KEN,KEN
KPC,KPC
KPT,KPT
OAS,OAS
KEN,KEN
KEH,KEH
IDC,IDP
KOT,KOT
IDV,IDC
IDC,IDC
KPC,KPC
IDM,IDM
KAM,KAM
OUT,OUT
KEN,KEN
IDC,IDP
KPC,KPC
ORE,ORE
IDV,LIT
LIT,LIT
LIT,OSH
IDP,IDV
KPT,KPT
ORE,ORE
LIT,LIT
OSH,OSH
ORE,ORE
KEH,KEH
KOT,KOT
IDP,IDP
KFC,KFC
ORE,ORE
KFC,KFC
OUT,OUT
OSH,OSH
KIM,KIM
KPC,KPC
OAR,SYM
KPC,KPC
KPT,KPT
KAM,KAM
KPC,KPC
OSH,OSH
IDM,IDM
OSH,OSH
KOT,KOT
LIT,IDV
OAR,SYM
OUT,OUT
IDC,KPT
KOT,KOT
KPC,KPC
OUT,OUT
KEN,KEN
KIM,KIM
KEN,KEN
KFC,KFC
KEH,KEH
ORE,ORE
KEN,KEN
KIM,KIM
OAS,OAS
IDP,IDM
IDV,IDV
SYM,SYM
KPT,KPT
OAS,OAS
OAS,OAS
KPC,KPC
KOT,KOT
LIT,LIT
KAM,KAM
OLB,OLB
LIT,LIT
OUT,OUT
OAS,OAS
IDV,SYM
OSH,OSH
OSH,OSH
OLB,OLB
KIM,SYM
IDV,IDC
IDC,OLB
LIT,ORE
OAR,SYM
KEH,KEH
OUT,OUT
KPT,KPT
LIT,LIT
SYM,SYM
KAM,KAM
KFC,KFC
LIT,LIT
KEH,KEH
IDV,IDC
OAR,OAR
LIT,LIT
KOT,KOT
ORE,ORE
SYM,SYM
KOT,KOT
IDC,IDC
IDM,IDM
OLB,OLB
KIM,KIM
IDM,IDM
KPT,KPT
IDM,KEH
IDP,IDV
OLB,OLB
KPT,KPT
IDP,OSH
KEH,IDP
KPT,KPT
KFC,KFC
OUT,OUT
KEH,KEH
OAR,OAR
ORE,ORE
OUT,OUT
KIM,KIM
OSH,OSH
IDC,IDC
ORE,ORE
OLB,OLB
KPT,KPT
KEN,KEN
KEN,KEN
OLB,OLB
KAM,KAM
IDP,SYM
SYM,SYM
OAR,SYM
SYM,SYM
ORE,ORE
KAM,KAM
KAM,KAM
KOT,KOT
OAS,OAS
OLB,OLB
KPT,KPT
OLB,OLB
KPC,KPC
LIT,LIT
IDM,IDM
KEN,KEN
KPC,KPC
OAR,SYM
OUT,OUT
KAM,KAM
SYM,SYM
KPC,KPC
KPT,KPT
LIT,OSH
ORE,ORE
KIM,KIM
KEH,IDP
IDP,IDC
IDM,IDM
KOT,KOT
OLB,OLB
LIT,IDV
OAR,SYM
OUT,OUT
ORE,ORE
KPC,KPC
IDM,IDC
LIT,ORE
OAR,OAR
KIM,KIM
KPT,KPT
OAR,OAR
LIT,LIT
OAS,OAS
OUT,OUT
KEH,KEH
LIT,LIT
ORE,OLB
KIM,KIM
KEN,KEN
KOT,KOT
KEH,KEH
KIM,KIM
KEN,KEN
KEH,KEH
KAM,KAM
LIT,LIT
KEN,KEN
LIT,ORE
IDV,IDC
KPC,KPC
KIM,KIM
OSH,OSH
OAS,OAS
ORE,ORE
IDP,LIT
KAM,KAM
LIT,LIT
KEH,KEH
OAS,OAS
SYM,SYM
OAR,OAR
OAR,OAR
KIM,KIM
OSH,OSH
KEH,KEH
SYM,SYM
OSH,OSH
KFC,KFC
KFC,KFC
KFC,KFC
KIM,KIM
KAM,KAM
LIT,IDM
KAM,KAM
KEN,KEN
KPT,KPT
LIT,OLB
KIM,KIM
KAM,KAM
OSH,OSH
IDM,IDM
OAS,OAS
IDV,IDC
ORE,ORE
KIM,KIM
LIT,LIT
OSH,OSH
KAM,KAM
OLB,OLB
IDP,IDC
IDV,IDP
OAS,OAS
OUT,OUT
KAM,KAM
OSH,OSH
IDP,IDP
SYM,SYM
KOT,KOT
OAS,OAS
KEN,KEN
OLB,OLB
KIM,KIM
IDP,IDC
KFC,KFC
KAM,KAM
KPT,KPT
IDM,IDV
IDC,IDC
SYM,SYM
IDM,IDM
KPT,KPT
OAR,SYM
OSH,OSH
KOT,KOT
OSH,OSH
KEN,KEN
OLB,OLB
OSH,OSH
SYM,SYM
KIM,KIM
IDM,IDP
KFC,KFC
IDP,KPT
OAS,OAS
KFC,KFC
ORE,ORE
KIM,KIM
KPT,KPT
LIT,LIT
OLB,OLB
LIT,ORE
KEH,KEH
OAR,SYM
IDM,ORE
KEN,KEN
IDP,IDP
OAR,OAR
IDM,IDM
KOT,KOT
IDV,IDC
OAS,OAS
OAS,OAS
SYM,SYM
OLB,OLB
OAR,SYM
KAM,KAM
SYM,SYM
KOT,KOT
OSH,OSH
OSH,OSH
LIT,LIT
KOT,KOT
KPT,KPT
OAR,OAR
SYM,SYM
IDV,IDV
OAS,OAS
IDC,IDC
ORE,ORE
OUT,OUT
KEH,KEH
OAR,OAR
KOT,KOT
KEH,KEH
KOT,KOT
KEH,KEH
KEH,KEH
KFC,KFC
KPC,KPC
IDV,IDV
KAM,KAM
KOT,KOT
SYM,SYM
IDV,KOT
OUT,OUT
KOT,OLB
OAR,SYM
KFC,KFC
KEH,KEH
OAS,OAS
SYM,SYM
OLB,OLB
IDV,IDC
IDV,IDC
KFC,KFC
IDM,IDM
OAS,OAS
KPT,KPT
OSH,OSH
KIM,KIM
OAR,OAR
SYM,SYM
IDP,IDV
KPC,KPC
KAM,KAM
KPT,KPT
KPC,KPC
IDC,IDC
OAR,OAR
OUT,OUT
ORE,ORE
IDV,IDV
OLB,OLB
KFC,KFC
KEH,KEH
IDM,IDM
KIM,KIM
SYM,SYM
KAM,KAM
OLB,OLB
KEN,KEN
IDC,IDC
IDC,IDC
IDP,IDV
SYM,SYM
KAM,KAM
KEN,KEN
OSH,OSH
IDV,IDV
OUT,OUT
KIM,KIM
LIT,OAR
KPT,KPT
ORE,ORE
IDP,IDV
OSH,OSH
SYM,OLB
IDC,IDC
OAR,SYM
SYM,SYM
KAM,KAM
IDP,IDC
SYM,SYM
KPT,KPT
ORE,ORE
ORE,ORE
KPC,KPC
KEN,KEN
OUT,OUT
KAM,KAM
IDP,IDM
KFC,KFC
IDV,IDP
OAS,OAS
KOT,KOT
ORE,OLB
OUT,OUT
OSH,OSH
IDP,IDV
KEH,KEH
IDM,IDC
KIM,SYM
SYM,SYM
OAS,OAS
KEH,KEH
KOT,KOT
OUT,OUT
KAM,KAM
KEH,KEH
IDP,IDM
IDP,IDC
IDC,SYM
IDM,IDM
KEN,KEN
OAS,OAS
SYM,SYM
KIM,KIM
KIM,KIM
KIM,KIM
IDM,IDM
KOT,KOT
SYM,SYM
KFC,KFC
IDM,IDM
IDV,ORE
KPC,KPC
KAM,KAM
IDP,IDV
OLB,OLB
KFC,KFC
OLB,OLB
KAM,KAM
IDM,IDP
KPT,KPT
KAM,KAM
OUT,OUT
IDV,IDV
OSH,OSH
OAR,SYM
ORE,ORE
KEH,KEH
OAS,OAS
LIT,IDV
IDV,LIT
IDC,IDC
KEN,KEN
KIM,KIM
KPC,KPC
KEH,KEH
IDM,IDC
LIT,LIT
OLB,OLB
SYM,SYM
OLB,OLB
KOT,KOT
SYM,SYM
OSH,OSH
LIT,LIT
KOT,KOT
OAS,OAS
KPC,KPC
OAS,OAS
KIM,KIM
KEH,KEH
LIT,LIT
KFC,KFC
IDM,IDV
IDP,SYM
IDC,IDC
IDC,IDC
KAM,KAM
IDP,IDC
OAR,SYM
IDV,ORE
IDV,IDV
IDM,IDM
OAR,SYM
ORE,ORE
IDV,IDC
IDC,IDC
KEN,KEN
OUT,OUT
KOT,KOT
LIT,LIT
KOT,KOT
IDM,IDM
KOT,KOT
KEH,KEH
ORE,ORE
OAR,SYM
IDP,SYM
KPT,KPT
IDM,IDM
IDC,IDC
KOT,KOT
SYM,SYM
KOT,KOT
LIT,OLB
KPT,KPT
ORE,ORE
KOT,KOT
KPT,KPT
OAR,SYM
KPT,KPT
KPC,KPC
ORE,ORE
ORE,ORE
OAR,OAR
OUT,OUT
ORE,ORE
IDC,IDC
OLB,OLB
ORE,ORE
OAR,OAR
OUT,OUT
KPT,KPT
IDC,IDP
LIT,LIT
OLB,OLB
OUT,OUT
IDP,IDC
IDC,OLB
OAS,OAS
LIT,LIT
KIM,OLB
KPT,KPT
KFC,KFC
KFC,KFC
KEH,KEH
OUT,OUT
KOT,KOT
KIM,KIM
KAM,KAM
OSH,OSH
IDP,IDC
IDV,IDV
KOT,KOT
KEH,KEH
KPT,KPT
IDP,IDC
KPC,KPC
ORE,ORE
OSH,OSH
IDP,IDC
KPC,KPC
OSH,OSH
SYM,SYM
OLB,OLB
OAR,OAR
KEN,KEN
OAR,OAR
IDM,KIM
OAS,OAS
OAR,OAR
LIT,IDC
KOT,KOT
OSH,OSH
KIM,KIM
KPC,KPC
LIT,IDV
IDP,IDV
ORE,ORE
OAR,SYM
OLB,OLB
SYM,OLB
KEH,KEH
OUT,OUT
IDP,LIT
KEN,KEN
IDP,IDC
OSH,OSH
KFC,KFC
OLB,OLB
IDM,IDM
KPC,KPC
OAR,OAR
OAR,OAR
KAM,KAM
OLB,OLB
IDC,IDP
KAM,KAM
IDM,IDM
KEN,KEN
KFC,KFC
IDV,IDV
IDP,IDC
OSH,OSH
KFC,KFC
KFC,KFC
OLB,OLB
OAS,OAS
OUT,OUT
IDC,SYM
KOT,KOT
OAR,OAR
KPC,KPC
IDM,IDM
IDC,IDC
LIT,IDV
KFC,KFC
IDM,IDC
OLB,OLB
LIT,OLB
KFC,KFC
KEN,KEN
KFC,KFC
OLB,OLB
KPT,KPT
KEN,KEN
OLB,OLB
KPT,KPT
OSH,OSH
OUT,OUT
KAM,KAM
KPT,KPT
KFC,KFC
IDP,IDP
KPC,KPC
IDP,LIT
KFC,KFC
IDC,IDC
KAM,KAM
IDC,IDC
KAM,KAM
IDM,IDC
KPC,KPC
IDC,IDP
IDP,IDP
OUT,OUT
OAS,OAS
KPC,KPC
KFC,KFC
IDM,IDM
IDM,IDM
KOT,KOT
KFC,KFC
SYM,SYM
IDV,IDV
OLB,OLB
KFC,KFC
OLB,OLB
SYM,SYM
IDM,IDV
ORE,ORE
KEH,KEH
KFC,KFC
KPT,KPT
KAM,KAM
KOT,KOT
OLB,OLB
OSH,OSH
IDC,IDC
KIM,KIM
SYM,SYM
KAM,KAM
KIM,SYM
IDC,IDC
OLB,OLB
KAM,KAM
IDM,IDM
OUT,OUT
IDM,IDM
KFC,KFC
OUT,OUT
OAS,OAS
KPC,KPC
KEN,KEN
IDP,IDV
IDV,IDV
LIT,OAR
OAS,OAS
KEH,KEH
OSH,OSH
OUT,OUT
KAM,KAM
IDV,IDC
OSH,OSH
KOT,KOT
ORE,ORE
OAS,OAS
KAM,KAM
OLB,OLB
LIT,LIT
OUT,OUT
OSH,OSH
ORE,ORE
SYM,SYM
IDP,IDV
OUT,OUT
OUT,OUT
IDV,IDP
KIM,KIM
SYM,SYM
OSH,OSH
ORE,ORE
KEH,KEH
SYM,SYM
ORE,ORE
OUT,OUT
KPC,KPC
IDP,IDV
OLB,OLB
OLB,OLB
KEN,KEN
SYM,OLB
OAS,OAS
IDM,IDC
SYM,SYM
OLB,OLB
KPC,KPC
OUT,OUT
OUT,OUT
KOT,KOT
KPT,KPT
KFC,KFC
OSH,OSH
OUT,OUT
OSH,OSH
LIT,LIT
IDP,OSH
OSH,OSH
LIT,LIT
ORE,ORE
SYM,SYM
OAS,OAS
KOT,KOT
OUT,OUT
KIM,KIM
KEH,KEH
KOT,KOT
KIM,KIM
KPT,KPT
OAS,OAS
OAR,OAR
KPC,KPC
SYM,SYM
OUT,OUT
OAS,OAS
OUT,OUT
SYM,SYM
IDC,IDC
KIM,KIM
IDM,IDM
OSH,OSH
OUT,OUT
KAM,KAM
SYM,SYM
KEH,KEH
KAM,KAM
LIT,LIT
IDV,IDC
OLB,IDV
KEH,KEH
KAM,KAM
LIT,LIT
IDM,IDV
IDP,IDV
OLB,OLB
KEN,KEN
IDV,IDC
OSH,OSH
OAS,OAS
OAR,SYM
OAR,OAR
KEH,KEH
ORE,ORE
OUT,OUT
IDP,IDP
KEN,KEN
KOT,KOT
OUT,OUT
LIT,LIT
IDP,IDV
OAS,OAS
OAS,OAS
KIM,KIM
IDM,IDM
OAS,OAS
IDV,IDV
KPC,KPC
OSH,OSH
OAR,SYM
OAR,SYM
KIM,KIM
OAR,OAR
OLB,OLB
ORE,ORE
KAM,KAM
IDP,IDP
ORE,ORE
IDP,IDP
KIM,KIM
KAM,KAM
KOT,KOT
IDM,IDV
ORE,ORE
OAS,OAS
IDM,IDM
OSH,OSH
OAR,SYM
KIM,KIM
KEN,KEN
KPT,KPT
OAS,OAS
KOT,KOT
OAR,SYM
IDV,IDP
SYM,SYM
SYM,SYM
LIT,LIT
KEN,KEN
KOT,KOT
ORE,ORE
KAM,KAM
SYM,SYM
IDV,IDV
KIM,SYM
ORE,OLB
IDM,IDM
KIM,KIM
ORE,ORE
KIM,KIM
OAR,SYM
KEN,KEN
OAS,OAS
KOT,KOT
OUT,OUT
KOT,KOT
OAR,OAR
IDV,IDV
KEH,KEH
IDM,IDM
SYM,SYM
OLB,OLB
OUT,OUT
KAM,KAM
OSH,OSH
ORE,ORE
KFC,KFC
KEH,KEH
KFC,KFC
OUT,OUT
IDM,IDC
SYM,SYM
IDC,IDC
KIM,KIM
OLB,OLB
KOT,KOT
LIT,LIT
SYM,SYM
ORE,ORE
SYM,SYM
KPT,KPT
KOT,KOT
OSH,OSH
IDV,SYM
IDC,IDC
IDM,ORE
KPT,KPT
IDV,ORE
KAM,KAM
LIT,LIT
KFC,KFC
KEH,KEH
OAS,OUT
IDC,IDC
KEN,KEN
IDP,IDV
KIM,KIM
OAR,OAR
IDC,IDP
IDM,IDM
OAS,OAS
LIT,LIT
KPT,KPT
KFC,KFC
KEH,KEH
OAS,OAS
KPT,KPT
OAR,OAR
KAM,KAM
OUT,OUT
IDM,IDM
KPT,KPT
KEH,KEH
KIM,KIM
ORE,OLB
KEN,KEN
OUT,OUT
OLB,OLB
IDP,LIT
OAR,OAR
OAS,OAS
LIT,LIT
KIM,KIM
IDV,IDC
OSH,OSH
KIM,KIM
KFC,KFC
IDM,IDM
OSH,OSH
IDP,IDV
OLB,OLB
OLB,OLB
OUT,OUT
SYM,SYM
IDC,IDC
LIT,LIT
IDC,IDC
KOT,KOT
KEN,KEN
ORE,ORE
KFC,KFC
IDV,IDC
KAM,KAM
KOT,KOT
IDC,IDC
KPC,KPC
OSH,OSH
KAM,KAM
LIT,LIT
KPT,KPT
KFC,KFC
IDC,IDC
KOT,KOT
SYM,SYM
IDM,IDM
KIM,KIM
LIT,LIT
KAM,KAM
ORE,ORE
OAR,SYM
OSH,OSH
IDV,IDV
KOT,KOT
KOT,KOT
OLB,OLB
KPT,KPT
KPT,KPT
KIM,KIM
KAM,KAM
KAM,KAM
ORE,ORE
IDC,IDC
IDC,IDV
SYM,SYM
ORE,ORE
IDM,IDM
OSH,OSH
SYM,SYM
KFC,KFC
OSH,OSH
OSH,OSH
KPT,KPT
KEN,KEN
KFC,KFC
KAM,KAM
KOT,KOT
OUT,OUT
KOT,KOT
OAR,SYM
OUT,OUT
IDP,IDM
KEH,KEH
IDC,IDC
IDM,IDM
OSH,OSH
IDP,IDV
KPC,KPC
LIT,OLB
OLB,OLB
IDV,IDV
LIT,LIT
KPC,KPC
IDV,IDC
KFC,KFC
KPT,KPT
IDM,IDM
LIT,OLB
IDC,IDC
KAM,KAM
KAM,KAM
IDM,IDM
OAS,OAS
KIM,KIM
KPT,KPT
KFC,KFC
IDV,SYM
ORE,ORE
IDV,IDP
OLB,OLB
KAM,KAM
KFC,KFC
KEN,KEN
LIT,LIT
OUT,OUT
KOT,KOT
KFC,KFC
IDC,IDC
KAM,KAM
IDC,IDC
KPC,KPC
KPC,KPC
ORE,ORE
KOT,KOT
OAS,OAS
ORE,OLB
KPC,KPC
IDC,IDC
IDP,IDC
IDP,IDM
IDV,IDV
KFC,KFC
IDM,IDM
KPC,KPC
KAM,KAM
KIM,KIM
KEH,KEH
KEH,KEH
OSH,OSH
OAS,OUT
KIM,KIM
IDM,IDM
IDV,IDC
IDP,IDM
KAM,KAM
IDV,SYM
KPT,KPT
KPT,KPT
OAR,OAR
ORE,ORE
LIT,IDM
ORE,ORE
KOT,KOT
OLB,OLB
KIM,KIM
SYM,SYM
KOT,KOT
KEN,KEN
IDP,IDV
KFC,KFC
OAS,OAS
OAR,OAR
OAR,SYM
KIM,KIM
KIM,KIM
KPC,KPC
KEH,KEH
IDM,IDM
KFC,KFC
KEN,KEN
OAR,SYM
OLB,OLB
LIT,LIT
KFC,KFC
LIT,LIT
KAM,KAM
KPT,KPT
OLB,OLB
KAM,KAM
ORE,ORE
KOT,KOT
KFC,KFC
OAS,OAS
OUT,OUT
LIT,LIT
ORE,ORE
KIM,KIM
IDC,IDC
OAR,OAR
IDP,IDC
KFC,KFC
IDV,IDV
KFC,KFC
IDP,IDP
ORE,ORE
KPT,KPT
KPC,KPC
KFC,KFC
OLB,OLB
OAS,OAS
ORE,ORE
IDP,SYM
KPC,KPC
IDC,IDC
OSH,OSH
KAM,KAM
IDC,IDC
IDV,IDV
IDP,SYM
OSH,OSH
LIT,ORE
OAS,OAS
KPC,KPC
IDV,LIT
KIM,KIM
SYM,SYM
IDP,IDC
KPC,KPC
OAS,OAS
OLB,OLB
KPC,KPC
SYM,SYM
OLB,OLB
OAS,OAS
KIM,KIM
KFC,KFC
KOT,KOT
OUT,OUT
IDP,IDC
SYM,SYM
KPT,KPT
OAR,OAR
SYM,SYM
KEN,KEN
IDP,IDC
IDM,IDM
KFC,KFC
KEN,KEN
KEN,KEN
LIT,LIT
OUT,OUT
KPC,KPC
OUT,OUT
LIT,LIT
IDC,IDC
OLB,OLB
KEN,KEN
IDM,ORE
OAR,OAR
SYM,SYM
KPC,KPC
KPT,KPT
KFC,KFC
ORE,ORE
KPC,KPC
LIT,OAR
IDM,IDM
KPT,KPT
IDV,IDV
OAS,OAS
KEH,KEH
LIT,LIT
OAS,OAS
KFC,KFC
IDC,IDM
IDP,IDM
SYM,SYM
OLB,OLB
OAS,OAS
OLB,OLB
IDM,ORE
KEN,KEN
OAR,SYM
KAM,KAM
KAM,KAM
KFC,KFC
OUT,OUT
KEH,KEH
KEH,KEH
OAR,SYM
IDV,IDV
IDC,IDV
OAS,OAS
OUT,OUT
OAR,SYM
KEN,KEN
KPC,KPC
KEN,KEN
LIT,LIT
OAS,OAS
OUT,OUT
KPC,KPC
KOT,KOT
OSH,OSH
KPT,KPT
SYM,SYM
ORE,ORE
OSH,OSH
OUT,OUT
ORE,ORE
KEH,KEH
LIT,LIT
OLB,OLB
IDV,KOT
KFC,KFC
IDM,IDM
SYM,SYM
KPT,KPT
KPC,KPC
KOT,KOT
OLB,OLB
KEH,KEH
KEH,KEH
KPC,KPC
IDC,IDC
OLB,OLB
KFC,KFC
SYM,SYM
OUT,OUT
IDC,IDC
OSH,OSH
SYM,SYM
OAR,OAR
OLB,OLB
KIM,KIM
OAR,SYM
SYM,SYM
OAS,OAS
KOT,KOT
SYM,SYM
KIM,KIM
KEN,KEN
IDP,LIT
KFC,KFC
LIT,IDC
IDC,IDC
OLB,OLB
OAR,OAR
KOT,KOT
LIT,LIT
OUT,OUT
KPC,KPC
SYM,SYM
OLB,OLB
KAM,KAM
ORE,OLB
OLB,OLB
OSH,OSH
KPT,KPT
OUT,OUT
LIT,LIT
OAR,SYM
OAR,OAR
KPT,KPT
OAS,OAS
OAR,SYM
KFC,KFC
KOT,KOT
ORE,ORE
KPT,KPT
SYM,SYM
KPC,KPC
OAS,OAS
KOT,KOT
SYM,SYM
OUT,OUT
KFC,KFC
OAR,SYM
ORE,ORE
OUT,OUT
SYM,SYM
KEH,KEH
KEN,KEN
IDM,IDM
KPC,KPC
IDM,IDM
IDV,IDC
ORE,ORE
OUT,OUT
OLB,OLB
IDP,LIT
KEN,KEN
IDM,OUT
KOT,KOT
KPT,KPT
KPT,KPT
KEN,KEN
OAR,OAR
KPC,KPC
KIM,KIM
OLB,OLB
IDV,IDC
KPT,KPT
KEN,KEN
OAR,OAR
KEN,KEN
LIT,LIT
OUT,OUT
IDV,SYM
OUT,OUT
KIM,KIM
OSH,OSH
IDP,LIT
OSH,OSH
OLB,OLB
KEH,KEH
IDV,IDV
SYM,SYM
IDC,IDC
OUT,OUT
KIM,KIM
KAM,KAM
KIM,KIM
KPC,KPC
IDC,IDC
OLB,OLB
IDV,OLB
IDV,IDC
KEN,KEN
SYM,SYM
OLB,OLB
SYM,SYM
KFC,KFC
KPC,KPC
KFC,KFC
IDP,SYM
KPT,KPT
KEN,KEN
IDM,IDM
KAM,KAM
KEN,KEN
OLB,OLB
KPC,KPC
OUT,OUT
IDV,IDC
KIM,KIM
OLB,OLB
KPT,KPT
OAS,OAS
KIM,KIM
SYM,SYM
LIT,OAR
OUT,OUT
OSH,OSH
KOT,KOT
SYM,SYM
OUT,OUT
KPT,KPT
IDV,IDV
IDV,SYM
LIT,OLB
LIT,LIT
OUT,OUT
KEN,KEN
KIM,KIM
IDV,IDC
KOT,KOT
KPC,KPC
KIM,KIM
OUT,OUT
OAR,OAR
KEH,KEH
ORE,OLB
IDP,IDV
OLB,OLB
KIM,KIM
IDC,IDC
IDV,ORE
IDM,IDM
IDM,KPC
KEH,KEH
ORE,ORE
IDP,IDV
ORE,ORE
KEH,KEH
OSH,OSH
KAM,KAM
LIT,LIT
OAR,OAR
KEN,KEN
KFC,KFC
IDC,IDC
OSH,OSH
LIT,ORE
KEN,KEN
IDC,IDP
KEN,KEN
KEH,KEH
IDV,IDC
KEH,KEH
KAM,KAM
KAM,KAM
OUT,OUT
OLB,OLB
IDM,IDM
OSH,OSH
IDM,IDM
OAS,OAS
KPT,KPT
KPT,KPT
KAM,KAM
OLB,OLB
IDC,IDM
KIM,KIM
ORE,ORE
KOT,KOT
KIM,KIM
KFC,KFC
KEH,KEH
KFC,KFC
KPC,KPC
OLB,OLB
IDP,KIM
IDP,LIT
IDP,IDV
IDC,IDC
KAM,KAM
IDM,IDM
KFC,KFC
OAS,OAS
KPC,KPC
IDC,IDC
IDP,SYM
KAM,KAM
OAS,OAS
ORE,ORE
KFC,KFC
IDP,IDC
OLB,OLB
IDC,IDC
SYM,SYM
OLB,OLB
KPC,KPC
KPT,KPT
SYM,SYM
KEN,KEN
IDC,IDC
OAS,OUT
IDV,IDC
KPT,KPT
KFC,KFC
KEN,KEN
KEH,KEH
OLB,OLB
SYM,SYM
LIT,LIT
KEH,KEH
KFC,KFC
KOT,KOT
KOT,KOT
LIT,LIT
