orig,pred
KAM,KAM
IDM,OSH
KEH,KEH
IDM,OSH
KIM,KFC
KAM,KAM
OUT,SYM
KPT,KPT
KEH,KEH
KAM,KAM
OAR,OAR
SYM,SYM
OAS,OAS
IDV,IDC
OLB,OLB
KAM,KAM
IDV,OSH
OAS,OAS
IDM,OSH
SYM,SYM
KEH,KEH
KAM,KAM
IDM,IDM
OAR,SYM
KEH,KEH
IDV,IDC
KEN,KEN
IDC,IDC
KPC,KPC
IDV,IDC
OLB,OLB
SYM,SYM
OAR,OAR
KAM,KAM
IDC,IDM
KIM,KIM
ORE,ORE
OLB,OLB
IDP,OSH
KIM,KIM
OUT,OSH
KPT,KPT
KEN,KEN
IDV,IDC
OUT,SYM
KIM,KIM
OLB,OSH
IDC,IDC
IDV,KIM
OSH,OSH
KAM,KAM
KPC,KPC
KPT,KPT
SYM,SYM
IDV,KEN
OAS,OAS
KEN,KEN
OAS,OAS
OAS,OAS
KPC,KPC
IDC,IDC
IDP,IDC
IDV,OSH
KOT,OSH
KEH,KEH
KEN,KEN
KOT,KOT
KFC,KFC
KOT,KOT
KEH,KEH
KFC,SYM
KOT,KOT
OAS,OAS
OAR,OSH
KEH,KEH
OUT,SYM
KEN,KEN
KIM,KIM
IDC,OSH
KFC,KFC
ORE,SYM
ORE,SYM
KPT,IDC
KEH,KEH
IDP,IDC
KIM,KFC
OSH,OSH
OSH,OSH
IDM,OSH
OAR,OSH
KPT,KPT
OSH,OSH
KPC,KPC
KEN,KEN
KPT,KPT
KEN,KEN
IDV,OSH
IDP,IDC
OUT,SYM
KFC,KFC
KFC,SYM
KEN,KEN
KEN,KEN
KPC,KPC
KPT,KPT
OAS,OAS
KEN,KEN
KEH,KEH
IDC,IDC
KOT,KOT
IDV,OSH
IDC,LIT
KPC,KPC
IDM,OSH
KAM,KAM
OUT,SYM
KEN,KEN
IDC,IDC
KPC,KPC
ORE,ORE
IDV,IDC
LIT,LIT
LIT,IDC
IDP,OSH
KPT,KPT
ORE,ORE
LIT,IDC
OSH,OSH
ORE,ORE
KEH,KEH
KOT,KOT
IDP,IDP
KFC,KFC
ORE,SYM
KFC,KFC
OUT,SYM
OSH,OSH
KIM,KIM
KPC,KPC
OAR,OSH
KPC,KPC
KPT,KPT
KAM,KAM
KPC,KPC
OSH,OSH
IDM,IDC
OSH,OSH
KOT,KOT
LIT,OSH
OAR,OSH
OUT,SYM
IDC,IDC
KOT,KOT
KPC,KPC
OUT,SYM
KEN,KEN
KIM,KIM
KEN,KEN
KFC,KFC
KEH,KEH
ORE,SYM
KEN,KEN
KIM,KIM
OAS,OAS
IDP,IDC
IDV,KIM
SYM,SYM
KPT,KPT
OAS,OAS
OAS,OAS
KPC,KPC
KOT,OSH
LIT,LIT
KAM,KAM
OLB,OSH
LIT,OSH
OUT,SYM
OAS,OAS
IDV,IDC
OSH,OSH
OSH,OSH
OLB,OLB
KIM,KFC
IDV,OSH
IDC,OSH
LIT,OSH
OAR,OSH
KEH,KEH
OUT,OSH
KPT,KPT
LIT,LIT
SYM,SYM
KAM,KAM
KFC,KFC
LIT,OSH
KEH,KEH
IDV,IDC
OAR,OAR
LIT,OSH
KOT,KOT
ORE,SYM
SYM,SYM
KOT,KOT
IDC,IDC
IDM,OSH
OLB,OLB
KIM,KIM
IDM,OSH
KPT,KPT
IDM,OSH
IDP,IDC
OLB,OLB
KPT,KPT
IDP,OSH
KEH,OSH
KPT,KPT
KFC,SYM
OUT,SYM
KEH,KEH
OAR,SYM
ORE,ORE
OUT,SYM
KIM,KIM
OSH,OSH
IDC,IDC
ORE,SYM
OLB,OSH
KPT,KPT
KEN,KEN
KEN,KEN
OLB,OLB
KAM,KAM
IDP,OSH
SYM,SYM
OAR,OSH
SYM,SYM
ORE,ORE
KAM,KAM
KAM,KAM
KOT,OSH
OAS,OAS
OLB,OLB
KPT,KPT
OLB,OLB
KPC,KPC
LIT,LIT
IDM,IDM
KEN,KEN
KPC,KPC
OAR,OSH
OUT,OSH
KAM,KAM
SYM,SYM
KPC,KPC
KPT,KPT
LIT,IDC
ORE,ORE
KIM,KIM
KEH,OSH
IDP,IDC
IDM,IDM
KOT,KOT
OLB,OLB
LIT,KEN
OAR,OSH
OUT,SYM
ORE,ORE
KPC,KPC
IDM,OSH
LIT,OSH
OAR,OAR
KIM,KIM
KPT,KPT
OAR,SYM
LIT,LIT
OAS,OAS
OUT,SYM
KEH,KEH
LIT,LIT
ORE,ORE
KIM,KIM
KEN,KEN
KOT,KOT
KEH,KEH
KIM,KIM
KEN,KEN
KEH,KEH
KAM,KAM
LIT,OSH
KEN,KEN
LIT,OSH
IDV,IDC
KPC,KPC
KIM,KIM
OSH,OSH
OAS,OAS
ORE,ORE
IDP,IDC
KAM,KAM
LIT,LIT
KEH,KEH
OAS,OAS
SYM,SYM
OAR,SYM
OAR,SYM
KIM,KIM
OSH,OSH
KEH,KEH
SYM,SYM
OSH,OSH
KFC,KFC
KFC,KFC
KFC,KFC
KIM,KIM
KAM,KAM
LIT,LIT
KAM,KAM
KEN,KEN
KPT,KPT
LIT,OSH
KIM,KIM
KAM,KAM
OSH,OSH
IDM,IDC
OAS,OAS
IDV,IDC
ORE,SYM
KIM,KIM
LIT,LIT
OSH,OSH
KAM,KAM
OLB,OSH
IDP,OSH
IDV,OSH
OAS,OAS
OUT,SYM
KAM,KAM
OSH,OSH
IDP,KIM
SYM,SYM
KOT,KOT
OAS,OAS
KEN,KEN
OLB,OLB
KIM,KIM
IDP,OAR
KFC,KFC
KAM,KAM
KPT,KPT
IDM,IDC
IDC,IDC
SYM,SYM
IDM,IDM
KPT,KPT
OAR,OSH
OSH,OSH
KOT,KOT
OSH,OSH
KEN,KEN
OLB,OLB
OSH,OSH
SYM,SYM
KIM,KIM
IDM,IDC
KFC,KFC
IDP,KIM
OAS,OAS
KFC,SYM
ORE,ORE
KIM,KIM
KPT,KPT
LIT,OSH
OLB,OLB
LIT,OSH
KEH,KEH
OAR,OSH
IDM,IDC
KEN,KEN
IDP,IDP
OAR,OAR
IDM,IDC
KOT,KOT
IDV,IDC
OAS,OAS
OAS,OAS
SYM,SYM
OLB,OSH
OAR,OSH
KAM,KAM
SYM,SYM
KOT,KOT
OSH,OSH
OSH,OSH
LIT,LIT
KOT,KOT
KPT,KPT
OAR,SYM
SYM,SYM
IDV,OSH
OAS,OAS
IDC,IDC
ORE,ORE
OUT,OSH
KEH,KEH
OAR,OAR
KOT,KOT
KEH,KEH
KOT,KOT
KEH,KEH
KEH,KEH
KFC,KFC
KPC,KPC
IDV,IDC
KAM,KAM
KOT,KOT
SYM,SYM
IDV,OSH
OUT,SYM
KOT,KOT
OAR,OSH
KFC,KFC
KEH,KEH
OAS,OAS
SYM,SYM
OLB,OLB
IDV,IDC
IDV,OSH
KFC,KFC
IDM,OSH
OAS,OAS
KPT,KPT
OSH,OSH
KIM,KIM
OAR,SYM
SYM,SYM
IDP,IDC
KPC,KPC
KAM,KAM
KPT,KPT
KPC,KPC
IDC,IDC
OAR,SYM
OUT,SYM
ORE,ORE
IDV,IDC
OLB,OLB
KFC,SYM
KEH,KEH
IDM,IDC
KIM,KIM
SYM,SYM
KAM,KAM
OLB,OLB
KEN,KEN
IDC,OSH
IDC,IDC
IDP,IDC
SYM,SYM
KAM,KAM
KEN,KEN
OSH,OSH
IDV,KIM
OUT,SYM
KIM,KIM
LIT,SYM
KPT,KPT
ORE,ORE
IDP,OSH
OSH,OSH
SYM,SYM
IDC,IDC
OAR,OSH
SYM,SYM
KAM,KAM
IDP,IDC
SYM,SYM
KPT,KPT
ORE,SYM
ORE,SYM
KPC,KPC
KEN,KEN
OUT,SYM
KAM,KAM
IDP,IDC
KFC,KFC
IDV,IDC
OAS,OAS
KOT,OSH
ORE,ORE
OUT,OAR
OSH,OSH
IDP,IDC
KEH,KEH
IDM,IDC
KIM,KFC
SYM,SYM
OAS,OAS
KEH,KEH
KOT,KOT
OUT,SYM
KAM,KAM
KEH,KEH
IDP,IDC
IDP,OSH
IDC,IDC
IDM,IDC
KEN,KEN
OAS,OAS
SYM,SYM
KIM,KIM
KIM,KIM
KIM,KIM
IDM,IDC
KOT,KOT
SYM,SYM
KFC,KFC
IDM,IDM
IDV,IDC
KPC,KPC
KAM,KAM
IDP,IDC
OLB,OLB
KFC,KFC
OLB,OLB
KAM,KAM
IDM,IDC
KPT,KPT
KAM,KAM
OUT,OSH
IDV,OSH
OSH,OSH
OAR,OSH
ORE,ORE
KEH,KEH
OAS,OAS
LIT,IDC
IDV,IDC
IDC,IDC
KEN,KEN
KIM,KIM
KPC,KPC
KEH,KEH
IDM,IDC
LIT,LIT
OLB,OLB
SYM,SYM
OLB,OLB
KOT,KOT
SYM,SYM
OSH,OSH
LIT,SYM
KOT,OSH
OAS,OAS
KPC,KPC
OAS,OAS
KIM,KIM
KEH,KEH
LIT,SYM
KFC,SYM
IDM,IDC
IDP,IDC
IDC,IDC
IDC,IDC
KAM,KAM
IDP,OSH
OAR,OSH
IDV,IDC
IDV,KEN
IDM,IDM
OAR,OSH
ORE,ORE
IDV,IDC
IDC,IDC
KEN,KEN
OUT,OSH
KOT,KOT
LIT,LIT
KOT,KOT
IDM,IDM
KOT,KOT
KEH,KEH
ORE,SYM
OAR,OSH
IDP,OSH
KPT,KPT
IDM,IDM
IDC,IDC
KOT,KOT
SYM,SYM
KOT,KOT
LIT,OSH
KPT,KPT
ORE,ORE
KOT,KOT
KPT,KPT
OAR,OSH
KPT,KPT
KPC,KPC
ORE,ORE
ORE,ORE
OAR,SYM
OUT,SYM
ORE,ORE
IDC,IDC
OLB,OSH
ORE,ORE
OAR,SYM
OUT,OAR
KPT,KPT
IDC,IDC
LIT,LIT
OLB,OLB
OUT,SYM
IDP,IDC
IDC,IDC
OAS,OAS
LIT,OSH
KIM,OSH
KPT,KPT
KFC,KFC
KFC,SYM
KEH,KEH
OUT,OAR
KOT,KOT
KIM,KIM
KAM,KAM
OSH,OSH
IDP,IDC
IDV,OSH
KOT,KOT
KEH,KEH
KPT,KPT
IDP,KOT
KPC,KPC
ORE,ORE
OSH,OSH
IDP,OSH
KPC,KPC
OSH,OSH
SYM,SYM
OLB,OLB
OAR,SYM
KEN,KEN
OAR,SYM
IDM,KIM
OAS,OAS
OAR,OAR
LIT,IDC
KOT,KOT
OSH,OSH
KIM,KIM
KPC,KPC
LIT,IDC
IDP,IDC
ORE,ORE
OAR,OSH
OLB,OLB
SYM,SYM
KEH,KEH
OUT,SYM
IDP,IDC
KEN,KEN
IDP,IDC
OSH,OSH
KFC,SYM
OLB,OLB
IDM,IDC
KPC,KPC
OAR,OAR
OAR,SYM
KAM,KAM
OLB,OLB
IDC,IDC
KAM,KAM
IDM,IDC
KEN,KEN
KFC,KFC
IDV,IDC
IDP,IDC
OSH,OSH
KFC,KFC
KFC,KFC
OLB,OLB
OAS,OAS
OUT,OSH
IDC,IDC
KOT,OSH
OAR,SYM
KPC,KPC
IDM,OSH
IDC,IDC
LIT,OSH
KFC,KFC
IDM,IDC
OLB,OLB
LIT,OSH
KFC,SYM
KEN,KEN
KFC,KFC
OLB,OLB
KPT,KPT
KEN,KEN
OLB,OLB
KPT,KPT
OSH,OSH
OUT,SYM
KAM,KAM
KPT,KPT
KFC,KFC
IDP,IDC
KPC,KPC
IDP,LIT
KFC,KFC
IDC,IDC
KAM,KAM
IDC,IDC
KAM,KAM
IDM,IDC
KPC,KPC
IDC,OSH
IDP,KEH
OUT,OSH
OAS,OAS
KPC,KPC
KFC,KFC
IDM,IDC
IDM,IDM
KOT,KOT
KFC,KFC
SYM,SYM
IDV,OSH
OLB,OSH
KFC,KFC
OLB,OLB
SYM,SYM
IDM,IDC
ORE,ORE
KEH,KEH
KFC,KFC
KPT,KPT
KAM,KAM
KOT,KOT
OLB,OLB
OSH,OSH
IDC,OSH
KIM,KIM
SYM,SYM
KAM,KAM
KIM,KFC
IDC,LIT
OLB,OLB
KAM,KAM
IDM,IDC
OUT,SYM
IDM,OSH
KFC,SYM
OUT,SYM
OAS,OAS
KPC,KPC
KEN,KEN
IDP,IDC
IDV,OSH
LIT,SYM
OAS,OAS
KEH,KEH
OSH,OSH
OUT,OAR
KAM,KAM
IDV,IDC
OSH,OSH
KOT,KOT
ORE,ORE
OAS,OAS
KAM,KAM
OLB,OLB
LIT,SYM
OUT,SYM
OSH,OSH
ORE,ORE
SYM,SYM
IDP,IDC
OUT,SYM
OUT,OAR
IDV,OSH
KIM,KIM
SYM,SYM
OSH,OSH
ORE,ORE
KEH,KEH
SYM,SYM
ORE,ORE
OUT,SYM
KPC,KPC
IDP,IDC
OLB,OSH
OLB,OLB
KEN,KEN
SYM,SYM
OAS,OAS
IDM,OSH
SYM,SYM
OLB,OSH
KPC,KPC
OUT,OAR
OUT,OSH
KOT,OSH
KPT,KPT
KFC,KFC
OSH,OSH
OUT,SYM
OSH,OSH
LIT,OAS
IDP,OSH
OSH,OSH
LIT,OSH
ORE,ORE
SYM,SYM
OAS,OAS
KOT,KOT
OUT,OAR
KIM,KIM
KEH,KEH
KOT,KOT
KIM,KIM
KPT,KPT
OAS,OAS
OAR,OAR
KPC,KPC
SYM,SYM
OUT,OSH
OAS,OAS
OUT,OAR
SYM,SYM
IDC,IDC
KIM,KIM
IDM,OSH
OSH,OSH
OUT,OAR
KAM,KAM
SYM,SYM
KEH,KEH
KAM,KAM
LIT,LIT
IDV,OSH
OLB,OSH
KEH,KEH
KAM,KAM
LIT,LIT
IDM,IDM
IDP,OSH
OLB,OLB
KEN,KEN
IDV,IDC
OSH,OSH
OAS,OAS
OAR,OSH
OAR,OAR
KEH,KEH
ORE,ORE
OUT,SYM
IDP,KEH
KEN,KEN
KOT,KOT
OUT,SYM
LIT,OSH
IDP,IDC
OAS,OAS
OAS,OAS
KIM,KIM
IDM,OSH
OAS,OAS
IDV,OSH
KPC,KPC
OSH,OSH
OAR,OSH
OAR,OSH
KIM,KIM
OAR,OAR
OLB,OLB
ORE,ORE
KAM,KAM
IDP,KEH
ORE,SYM
IDP,IDC
KIM,KIM
KAM,KAM
KOT,OSH
IDM,IDM
ORE,SYM
OAS,OAS
IDM,LIT
OSH,OSH
OAR,OSH
KIM,KIM
KEN,KEN
KPT,KPT
OAS,OAS
KOT,KOT
OAR,OSH
IDV,OSH
SYM,SYM
SYM,SYM
LIT,LIT
KEN,KEN
KOT,KOT
ORE,ORE
KAM,KAM
SYM,SYM
IDV,OSH
KIM,KFC
ORE,ORE
IDM,IDC
KIM,KIM
ORE,ORE
KIM,KIM
OAR,OSH
KEN,KEN
OAS,OAS
KOT,KOT
OUT,OAR
KOT,KOT
OAR,OAR
IDV,IDC
KEH,KEH
IDM,IDC
SYM,SYM
OLB,OSH
OUT,SYM
KAM,KAM
OSH,OSH
ORE,ORE
KFC,KFC
KEH,KEH
KFC,KFC
OUT,OAR
IDM,OSH
SYM,SYM
IDC,IDC
KIM,KIM
OLB,OLB
KOT,KOT
LIT,LIT
SYM,SYM
ORE,ORE
SYM,SYM
KPT,KPT
KOT,KOT
OSH,OSH
IDV,IDC
IDC,IDC
IDM,IDC
KPT,KPT
IDV,IDC
KAM,KAM
LIT,OAS
KFC,KFC
KEH,KEH
OAS,OSH
IDC,IDC
KEN,KEN
IDP,OSH
KIM,KIM
OAR,SYM
IDC,LIT
IDM,OSH
OAS,OAS
LIT,LIT
KPT,KPT
KFC,SYM
KEH,KEH
OAS,OAS
KPT,KPT
OAR,SYM
KAM,KAM
OUT,OSH
IDM,OSH
KPT,KPT
KEH,KEH
KIM,KIM
ORE,ORE
KEN,KEN
OUT,OSH
OLB,OLB
IDP,IDC
OAR,SYM
OAS,OAS
LIT,OSH
KIM,KIM
IDV,IDC
OSH,OSH
KIM,KIM
KFC,KFC
IDM,OSH
OSH,OSH
IDP,OSH
OLB,OLB
OLB,OSH
OUT,SYM
SYM,SYM
IDC,IDC
LIT,LIT
IDC,OSH
KOT,KOT
KEN,KEN
ORE,SYM
KFC,KFC
IDV,IDC
KAM,KAM
KOT,KOT
IDC,IDC
KPC,KPC
OSH,OSH
KAM,KAM
LIT,LIT
KPT,KPT
KFC,KFC
IDC,OSH
KOT,KOT
SYM,SYM
IDM,IDM
KIM,KIM
LIT,LIT
KAM,KAM
ORE,ORE
OAR,OSH
OSH,OSH
IDV,OSH
KOT,KOT
KOT,KOT
OLB,OLB
KPT,KPT
KPT,KPT
KIM,KIM
KAM,KAM
KAM,KAM
ORE,SYM
IDC,IDC
IDC,IDC
SYM,SYM
ORE,ORE
IDM,OSH
OSH,OSH
SYM,SYM
KFC,KFC
OSH,OSH
OSH,OSH
KPT,KPT
KEN,KEN
KFC,KFC
KAM,KAM
KOT,KOT
OUT,SYM
KOT,KOT
OAR,OSH
OUT,SYM
IDP,IDC
KEH,KEH
IDC,IDC
IDM,IDC
OSH,OSH
IDP,OSH
KPC,KPC
LIT,LIT
OLB,OLB
IDV,OSH
LIT,IDC
KPC,KPC
IDV,IDC
KFC,KFC
KPT,KPT
IDM,SYM
LIT,OSH
IDC,IDC
KAM,KAM
KAM,KAM
IDM,OSH
OAS,OAS
KIM,KIM
KPT,KPT
KFC,SYM
IDV,IDC
ORE,SYM
IDV,IDC
OLB,OLB
KAM,KAM
KFC,KFC
KEN,KEN
LIT,LIT
OUT,SYM
KOT,OSH
KFC,SYM
IDC,IDC
KAM,KAM
IDC,IDC
KPC,KPC
KPC,KPC
ORE,ORE
KOT,KOT
OAS,OAS
ORE,ORE
KPC,KPC
IDC,IDC
IDP,OSH
IDP,IDC
IDV,KIM
KFC,KFC
IDM,OSH
KPC,KPC
KAM,KAM
KIM,KIM
KEH,KEH
KEH,KEH
OSH,OSH
OAS,OSH
KIM,KIM
IDM,IDM
IDV,OSH
IDP,IDC
KAM,KAM
IDV,IDC
KPT,KPT
KPT,KPT
OAR,OAR
ORE,ORE
LIT,LIT
ORE,ORE
KOT,OSH
OLB,OLB
KIM,KIM
SYM,SYM
KOT,OSH
KEN,KEN
IDP,IDC
KFC,SYM
OAS,OAS
OAR,OAR
OAR,OSH
KIM,KIM
KIM,KIM
KPC,KPC
KEH,KEH
IDM,IDC
KFC,SYM
KEN,KEN
OAR,OSH
OLB,OLB
LIT,LIT
KFC,KFC
LIT,SYM
KAM,KAM
KPT,KPT
OLB,OLB
KAM,KAM
ORE,SYM
KOT,KOT
KFC,SYM
OAS,OAS
OUT,SYM
LIT,OSH
ORE,ORE
KIM,KIM
IDC,IDC
OAR,SYM
IDP,IDC
KFC,SYM
IDV,IDC
KFC,KFC
IDP,IDC
ORE,ORE
KPT,KPT
KPC,KPC
KFC,KFC
OLB,OLB
OAS,OAS
ORE,SYM
IDP,IDC
KPC,KPC
IDC,IDC
OSH,OSH
KAM,KAM
IDC,IDC
IDV,KIM
IDP,OSH
OSH,OSH
LIT,OSH
OAS,OAS
KPC,KPC
IDV,IDC
KIM,KIM
SYM,SYM
IDP,OSH
KPC,KPC
OAS,OAS
OLB,OLB
KPC,KPC
SYM,SYM
OLB,OLB
OAS,OAS
KIM,KIM
KFC,KFC
KOT,KOT
OUT,SYM
IDP,IDC
SYM,SYM
KPT,KPT
OAR,OAR
SYM,SYM
KEN,KEN
IDP,IDC
IDM,IDC
KFC,KFC
KEN,KEN
KEN,KEN
LIT,LIT
OUT,OAR
KPC,KPC
OUT,SYM
LIT,LIT
IDC,OSH
OLB,OLB
KEN,KEN
IDM,IDC
OAR,OAR
SYM,SYM
KPC,KPC
KPT,KPT
KFC,KFC
ORE,ORE
KPC,KPC
LIT,LIT
IDM,OSH
KPT,KPT
IDV,OSH
OAS,OAS
KEH,KEH
LIT,LIT
OAS,OAS
KFC,SYM
IDC,OSH
IDP,IDC
SYM,SYM
OLB,OLB
OAS,OAS
OLB,OLB
IDM,IDC
KEN,KEN
OAR,OSH
KAM,KAM
KAM,KAM
KFC,KFC
OUT,SYM
KEH,KEH
KEH,KEH
OAR,OSH
IDV,IDC
IDC,IDC
OAS,OAS
OUT,SYM
OAR,OSH
KEN,KEN
KPC,KPC
KEN,KEN
LIT,LIT
OAS,OAS
OUT,SYM
KPC,KPC
KOT,KOT
OSH,OSH
KPT,KPT
SYM,SYM
ORE,ORE
OSH,OSH
OUT,OSH
ORE,ORE
KEH,KEH
LIT,LIT
OLB,OLB
IDV,OSH
KFC,KFC
IDM,IDC
SYM,SYM
KPT,KPT
KPC,KPC
KOT,KOT
OLB,OSH
KEH,KEH
KEH,KEH
KPC,KPC
IDC,IDC
OLB,OSH
KFC,KFC
SYM,SYM
OUT,OSH
IDC,OSH
OSH,OSH
SYM,SYM
OAR,OAR
OLB,OLB
KIM,KIM
OAR,OSH
SYM,SYM
OAS,OAS
KOT,KOT
SYM,SYM
KIM,KIM
KEN,KEN
IDP,IDC
KFC,KEH
LIT,IDC
IDC,OSH
OLB,OSH
OAR,OAR
KOT,OSH
LIT,LIT
OUT,OSH
KPC,KPC
SYM,SYM
OLB,OLB
KAM,KAM
ORE,ORE
OLB,OLB
OSH,OSH
KPT,KPT
OUT,OSH
LIT,OSH
OAR,OSH
OAR,OAR
KPT,KPT
OAS,OAS
OAR,OSH
KFC,KFC
KOT,KOT
ORE,SYM
KPT,KPT
SYM,SYM
KPC,KPC
OAS,OAS
KOT,KOT
SYM,SYM
OUT,SYM
KFC,SYM
OAR,OSH
ORE,ORE
OUT,SYM
SYM,SYM
KEH,KEH
KEN,KEN
IDM,IDC
KPC,KPC
IDM,IDM
IDV,IDC
ORE,SYM
OUT,OSH
OLB,OSH
IDP,IDC
KEN,KEN
IDM,KIM
KOT,KOT
KPT,KPT
KPT,KPT
KEN,KEN
OAR,SYM
KPC,KPC
KIM,KIM
OLB,OLB
IDV,IDC
KPT,KPT
KEN,KEN
OAR,OAR
KEN,KEN
LIT,LIT
OUT,OSH
IDV,IDC
OUT,OSH
KIM,KIM
OSH,OSH
IDP,IDC
OSH,OSH
OLB,OLB
KEH,KEH
IDV,IDC
SYM,SYM
IDC,IDC
OUT,SYM
KIM,KIM
KAM,KAM
KIM,KIM
KPC,KPC
IDC,OSH
OLB,OLB
IDV,OSH
IDV,IDC
KEN,KEN
SYM,SYM
OLB,OLB
SYM,SYM
KFC,KFC
KPC,KPC
KFC,KFC
IDP,OSH
KPT,KPT
KEN,KEN
IDM,IDM
KAM,KAM
KEN,KEN
OLB,OLB
KPC,KPC
OUT,SYM
IDV,IDC
KIM,KIM
OLB,OLB
KPT,KPT
OAS,OAS
KIM,KIM
SYM,SYM
LIT,IDC
OUT,SYM
OSH,OSH
KOT,KOT
SYM,SYM
OUT,OSH
KPT,KPT
IDV,OSH
IDV,IDC
LIT,OSH
LIT,OSH
OUT,OAR
KEN,KEN
KIM,KIM
IDV,OSH
KOT,KOT
KPC,KPC
KIM,KIM
OUT,OSH
OAR,OAR
KEH,KEH
ORE,ORE
IDP,IDC
OLB,OLB
KIM,KIM
IDC,IDC
IDV,OSH
IDM,IDC
IDM,SYM
KEH,KEH
ORE,ORE
IDP,OSH
ORE,ORE
KEH,KEH
OSH,OSH
KAM,KAM
LIT,LIT
OAR,OAR
KEN,KEN
KFC,KFC
IDC,OSH
OSH,OSH
LIT,OSH
KEN,KEN
IDC,IDC
KEN,KEN
KEH,KEH
IDV,OSH
KEH,KEH
KAM,KAM
KAM,KAM
OUT,OAR
OLB,OLB
IDM,IDM
OSH,OSH
IDM,OSH
OAS,OAS
KPT,KPT
KPT,KPT
KAM,KAM
OLB,OLB
IDC,IDC
KIM,KIM
ORE,ORE
KOT,KOT
KIM,KIM
KFC,SYM
KEH,KEH
KFC,KFC
KPC,KPC
OLB,OSH
IDP,OSH
IDP,LIT
IDP,OSH
IDC,IDC
KAM,KAM
IDM,IDC
KFC,SYM
OAS,OAS
KPC,KPC
IDC,IDC
IDP,OSH
KAM,KAM
OAS,OAS
ORE,ORE
KFC,KFC
IDP,IDM
OLB,OLB
IDC,IDC
SYM,SYM
OLB,OSH
KPC,KPC
KPT,KPT
SYM,SYM
KEN,KEN
IDC,IDC
OAS,OSH
IDV,IDC
KPT,KPT
KFC,KFC
KEN,KEN
KEH,KEH
OLB,OLB
SYM,SYM
LIT,IDC
KEH,KEH
KFC,KFC
KOT,KOT
KOT,KOT
LIT,SYM
