orig,pred
KAM,KAM
IDM,KEH
KEH,KEH
IDM,KEH
KIM,KEH
KAM,KAM
OUT,IDC
KPT,KPT
KEH,KEH
KAM,KAM
OAR,OAR
SYM,SYM
OAS,OAS
IDV,IDC
OLB,OLB
KAM,KAM
IDV,OAR
OAS,OAS
IDM,IDC
SYM,SYM
KEH,KEH
KAM,KAM
IDM,IDC
OAR,OAR
KEH,KEH
IDV,IDC
KEN,KEN
IDC,IDC
KPC,KPC
IDV,KEH
OLB,OLB
SYM,SYM
OAR,OAR
KAM,KAM
IDC,IDC
KIM,KIM
ORE,ORE
OLB,OLB
IDP,IDV
KIM,KIM
OUT,OUT
KPT,KPT
KEN,KEN
IDV,IDC
OUT,OUT
KIM,KIM
OLB,OLB
IDC,IDC
IDV,IDV
OSH,OSH
KAM,KAM
KPC,KPC
KPT,KPT
SYM,SYM
IDV,IDC
OAS,OAS
KEN,KEN
OAS,OAS
OAS,OAS
KPC,KPC
IDC,IDC
IDP,KEH
IDV,IDC
KOT,KEH
KEH,KEH
KEN,KEN
KOT,KEH
KFC,KFC
KOT,KEH
KEH,KEH
KFC,KFC
KOT,KEH
OAS,OAS
OAR,OAR
KEH,KEH
OUT,OUT
KEN,KEN
KIM,KIM
IDC,IDC
KFC,KFC
ORE,ORE
ORE,ORE
KPT,KPT
KEH,KEH
IDP,SYM
KIM,KEH
OSH,OSH
OSH,OSH
IDM,OSH
OAR,OAR
KPT,KPT
OSH,OSH
KPC,KPC
KEN,KEN
KPT,KPT
KEN,KEN
IDV,IDC
IDP,IDC
OUT,OUT
KFC,KFC
KFC,KFC
KEN,KEN
KEN,KEN
KPC,KPC
KPT,KPT
OAS,OAS
KEN,KEN
KEH,KEH
IDC,IDC
KOT,KEH
IDV,OSH
IDC,IDC
KPC,KPC
IDM,KEH
KAM,KAM
OUT,IDC
KEN,KEN
IDC,IDC
KPC,KPC
ORE,ORE
IDV,IDV
LIT,LIT
LIT,IDC
IDP,IDV
KPT,KPT
ORE,ORE
LIT,LIT
OSH,OSH
ORE,ORE
KEH,KEH
KOT,KEH
IDP,IDC
KFC,KFC
ORE,ORE
KFC,KFC
OUT,OUT
OSH,OSH
KIM,KIM
KPC,KPC
OAR,OAR
KPC,KPC
KPT,KEH
KAM,KAM
KPC,KPC
OSH,OSH
IDM,IDC
OSH,OSH
KOT,KEH
LIT,LIT
OAR,OAR
OUT,OUT
IDC,KEH
KOT,KEH
KPC,KPC
OUT,OUT
KEN,KEN
KIM,KIM
KEN,KEN
KFC,KEH
KEH,KEH
ORE,ORE
KEN,KEN
KIM,KIM
OAS,OAS
IDP,LIT
IDV,IDV
SYM,SYM
KPT,KPT
OAS,OAS
OAS,OAS
KPC,KPC
KOT,KEH
LIT,LIT
KAM,KAM
OLB,OLB
LIT,LIT
OUT,OUT
OAS,OAS
IDV,OAR
OSH,OSH
OSH,OSH
OLB,OLB
KIM,KEH
IDV,KEH
IDC,IDC
LIT,LIT
OAR,OAR
KEH,KEH
OUT,OUT
KPT,KPT
LIT,LIT
SYM,SYM
KAM,KAM
KFC,KFC
LIT,LIT
KEH,KEH
IDV,IDC
OAR,OAR
LIT,IDC
KOT,KEH
ORE,ORE
SYM,SYM
KOT,KEH
IDC,IDC
IDM,IDM
OLB,OLB
KIM,KIM
IDM,OSH
KPT,KPT
IDM,OAR
IDP,IDC
OLB,OLB
KPT,KPT
IDP,IDC
KEH,KEH
KPT,KPT
KFC,KFC
OUT,OUT
KEH,KEH
OAR,OAR
ORE,ORE
OUT,OUT
KIM,KIM
OSH,OSH
IDC,IDC
ORE,ORE
OLB,OLB
KPT,KPT
KEN,KEN
KEN,KEN
OLB,OLB
KAM,KAM
IDP,IDV
SYM,SYM
OAR,OAR
SYM,SYM
ORE,ORE
KAM,KAM
KAM,KAM
KOT,KEH
OAS,OAS
OLB,OLB
KPT,KPT
OLB,OLB
KPC,KPC
LIT,LIT
IDM,IDM
KEN,KEN
KPC,KPC
OAR,OAR
OUT,OUT
KAM,KAM
SYM,SYM
KPC,KPC
KPT,KPT
LIT,IDC
ORE,ORE
KIM,KIM
KEH,KEH
IDP,IDV
IDM,IDM
KOT,KEH
OLB,OLB
LIT,LIT
OAR,OAR
OUT,OUT
ORE,ORE
KPC,KPC
IDM,IDC
LIT,IDC
OAR,OAR
KIM,KIM
KPT,KEH
OAR,OAR
LIT,IDC
OAS,OAS
OUT,IDC
KEH,KEH
LIT,LIT
ORE,ORE
KIM,KIM
KEN,KEN
KOT,KEH
KEH,KEH
KIM,KIM
KEN,KEN
KEH,KEH
KAM,KAM
LIT,LIT
KEN,KEN
LIT,LIT
IDV,IDC
KPC,KPC
KIM,KIM
OSH,OSH
OAS,OAS
ORE,ORE
IDP,IDC
KAM,KAM
LIT,LIT
KEH,KEH
OAS,OAS
SYM,SYM
OAR,OAR
OAR,OAR
KIM,KIM
OSH,OSH
KEH,KEH
SYM,SYM
OSH,OSH
KFC,KEH
KFC,KFC
KFC,KFC
KIM,KIM
KAM,KAM
LIT,LIT
KAM,KAM
KEN,KEN
KPT,KPT
LIT,IDC
KIM,KIM
KAM,KAM
OSH,OSH
IDM,KEH
OAS,OAS
IDV,IDC
ORE,ORE
KIM,KIM
LIT,LIT
OSH,OSH
KAM,KAM
OLB,OLB
IDP,KEH
IDV,IDC
OAS,OAS
OUT,OUT
KAM,KAM
OSH,OSH
IDP,KIM
SYM,SYM
KOT,KEH
OAS,OAS
KEN,KEN
OLB,OLB
KIM,KIM
IDP,IDC
KFC,KFC
KAM,KAM
KPT,KEH
IDM,IDC
IDC,IDC
SYM,SYM
IDM,IDC
KPT,KPT
OAR,OAR
OSH,OSH
KOT,KEH
OSH,OSH
KEN,KEN
OLB,OLB
OSH,OSH
SYM,SYM
KIM,KIM
IDM,IDC
KFC,KEH
IDP,IDC
OAS,OAS
KFC,KFC
ORE,ORE
KIM,KIM
KPT,KPT
LIT,LIT
OLB,OLB
LIT,LIT
KEH,KEH
OAR,OAR
IDM,KEH
KEN,KEN
IDP,IDC
OAR,OAR
IDM,KEH
KOT,KEH
IDV,IDC
OAS,OAS
OAS,OAS
SYM,SYM
OLB,OLB
OAR,OAR
KAM,KAM
SYM,SYM
KOT,KEH
OSH,OSH
OSH,OSH
LIT,LIT
KOT,KEH
KPT,KEH
OAR,OAR
SYM,SYM
IDV,OAR
OAS,OAS
IDC,IDC
ORE,ORE
OUT,OUT
KEH,KEH
OAR,OAR
KOT,KEH
KEH,KEH
KOT,KEH
KEH,KEH
KEH,KEH
KFC,KFC
KPC,KPC
IDV,IDC
KAM,KAM
KOT,KEH
SYM,SYM
IDV,IDC
OUT,OUT
KOT,KEH
OAR,OAR
KFC,KFC
KEH,KEH
OAS,OAS
SYM,SYM
OLB,OLB
IDV,IDC
IDV,IDC
KFC,KFC
IDM,KEH
OAS,OAS
KPT,KPT
OSH,OSH
KIM,KIM
OAR,OAR
SYM,SYM
IDP,IDC
KPC,KPC
KAM,KAM
KPT,KEH
KPC,KPC
IDC,IDC
OAR,OAR
OUT,IDC
ORE,ORE
IDV,IDV
OLB,OLB
KFC,KFC
KEH,KEH
IDM,IDC
KIM,KIM
SYM,SYM
KAM,KAM
OLB,OLB
KEN,KEN
IDC,IDC
IDC,IDC
IDP,IDC
SYM,SYM
KAM,KAM
KEN,KEN
OSH,OSH
IDV,KEH
OUT,IDC
KIM,KIM
LIT,LIT
KPT,KPT
ORE,ORE
IDP,IDV
OSH,OSH
SYM,SYM
IDC,KEH
OAR,OAR
SYM,SYM
KAM,KAM
IDP,IDC
SYM,SYM
KPT,KPT
ORE,ORE
ORE,ORE
KPC,KPC
KEN,KEN
OUT,OUT
KAM,KAM
IDP,LIT
KFC,KFC
IDV,IDC
OAS,OAS
KOT,KEH
ORE,ORE
OUT,OLB
OSH,OSH
IDP,IDC
KEH,KEH
IDM,KEH
KIM,KEH
SYM,SYM
OAS,OAS
KEH,KEH
KOT,KEH
OUT,OUT
KAM,KAM
KEH,KEH
IDP,IDM
IDP,IDC
IDC,OAR
IDM,IDM
KEN,KEN
OAS,OAS
SYM,SYM
KIM,KIM
KIM,KIM
KIM,KIM
IDM,IDC
KOT,KEH
SYM,SYM
KFC,KFC
IDM,IDM
IDV,IDC
KPC,KPC
KAM,KAM
IDP,IDC
OLB,OLB
KFC,KEH
OLB,OLB
KAM,KAM
IDM,OSH
KPT,KPT
KAM,KAM
OUT,OUT
IDV,IDC
OSH,OSH
OAR,OAR
ORE,ORE
KEH,KEH
OAS,OAS
LIT,IDC
IDV,IDV
IDC,IDC
KEN,KEN
KIM,KIM
KPC,KPC
KEH,KEH
IDM,IDC
LIT,LIT
OLB,OLB
SYM,SYM
OLB,OLB
KOT,KEH
SYM,SYM
OSH,OSH
LIT,LIT
KOT,KEH
OAS,OAS
KPC,KPC
OAS,OAS
KIM,KIM
KEH,KEH
LIT,LIT
KFC,KFC
IDM,IDC
IDP,KEH
IDC,IDC
IDC,IDC
KAM,KAM
IDP,OAR
OAR,OAR
IDV,OAR
IDV,IDC
IDM,IDM
OAR,OAR
ORE,ORE
IDV,IDC
IDC,IDC
KEN,KEN
OUT,OUT
KOT,KEH
LIT,LIT
KOT,KEH
IDM,IDM
KOT,KEH
KEH,KEH
ORE,ORE
OAR,OAR
IDP,IDV
KPT,KPT
IDM,LIT
IDC,IDC
KOT,KEH
SYM,SYM
KOT,KEH
LIT,IDC
KPT,KPT
ORE,ORE
KOT,KEH
KPT,KPT
OAR,OAR
KPT,KPT
KPC,KPC
ORE,ORE
ORE,ORE
OAR,OAR
OUT,OUT
ORE,ORE
IDC,IDC
OLB,OLB
ORE,ORE
OAR,OAR
OUT,OLB
KPT,KPT
IDC,IDC
LIT,LIT
OLB,OLB
OUT,OUT
IDP,IDC
IDC,IDC
OAS,OAS
LIT,LIT
KIM,IDC
KPT,KPT
KFC,KFC
KFC,KFC
KEH,KEH
OUT,OLB
KOT,KEH
KIM,KIM
KAM,KAM
OSH,OSH
IDP,IDC
IDV,IDC
KOT,KEH
KEH,KEH
KPT,KPT
IDP,IDC
KPC,KPC
ORE,ORE
OSH,OSH
IDP,KEH
KPC,KPC
OSH,OSH
SYM,SYM
OLB,OLB
OAR,OAR
KEN,KEN
OAR,OAR
IDM,KEH
OAS,OAS
OAR,OAR
LIT,IDC
KOT,KEH
OSH,OSH
KIM,KIM
KPC,KPC
LIT,IDC
IDP,IDC
ORE,KEH
OAR,OAR
OLB,OLB
SYM,SYM
KEH,KEH
OUT,OUT
IDP,IDM
KEN,KEN
IDP,IDC
OSH,OSH
KFC,KFC
OLB,OLB
IDM,IDM
KPC,KPC
OAR,OAR
OAR,OAR
KAM,KAM
OLB,OLB
IDC,IDC
KAM,KAM
IDM,IDC
KEN,KEN
KFC,KFC
IDV,IDV
IDP,IDC
OSH,OSH
KFC,KFC
KFC,KFC
OLB,OLB
OAS,OAS
OUT,OUT
IDC,OAR
KOT,KEH
OAR,OAR
KPC,KPC
IDM,IDM
IDC,IDC
LIT,LIT
KFC,KFC
IDM,KEH
OLB,OLB
LIT,IDC
KFC,KFC
KEN,KEN
KFC,KFC
OLB,OLB
KPT,KPT
KEN,KEN
OLB,OLB
KPT,KPT
OSH,OSH
OUT,OUT
KAM,KAM
KPT,KPT
KFC,KFC
IDP,IDC
KPC,KPC
IDP,IDM
KFC,KFC
IDC,IDC
KAM,KAM
IDC,IDC
KAM,KAM
IDM,IDC
KPC,KPC
IDC,IDC
IDP,KEH
OUT,OUT
OAS,OAS
KPC,KPC
KFC,KEH
IDM,IDC
IDM,IDM
KOT,KEH
KFC,KFC
SYM,SYM
IDV,OAR
OLB,OLB
KFC,KFC
OLB,OLB
SYM,SYM
IDM,IDC
ORE,ORE
KEH,KEH
KFC,KFC
KPT,KPT
KAM,KAM
KOT,KEH
OLB,OLB
OSH,OSH
IDC,IDC
KIM,KIM
SYM,SYM
KAM,KAM
KIM,KEH
IDC,SYM
OLB,OLB
KAM,KAM
IDM,IDM
OUT,OUT
IDM,IDC
KFC,KFC
OUT,OUT
OAS,OAS
KPC,KPC
KEN,KEN
IDP,IDC
IDV,IDC
LIT,LIT
OAS,OAS
KEH,KEH
OSH,OSH
OUT,OLB
KAM,KAM
IDV,IDC
OSH,OSH
KOT,KEH
ORE,ORE
OAS,OAS
KAM,KAM
OLB,OLB
LIT,LIT
OUT,OUT
OSH,OSH
ORE,ORE
SYM,SYM
IDP,IDC
OUT,OUT
OUT,OLB
IDV,IDV
KIM,KIM
SYM,SYM
OSH,OSH
ORE,ORE
KEH,KEH
SYM,SYM
ORE,ORE
OUT,OUT
KPC,KPC
IDP,IDC
OLB,OLB
OLB,OLB
KEN,KEN
SYM,SYM
OAS,OAS
IDM,IDC
SYM,SYM
OLB,OLB
KPC,KPC
OUT,OLB
OUT,OUT
KOT,KEH
KPT,KPT
KFC,KFC
OSH,OSH
OUT,IDC
OSH,OSH
LIT,LIT
IDP,IDC
OSH,OSH
LIT,LIT
ORE,ORE
SYM,SYM
OAS,OAS
KOT,KEH
OUT,OLB
KIM,KIM
KEH,KEH
KOT,KEH
KIM,KIM
KPT,KPT
OAS,OAS
OAR,OAR
KPC,KPC
SYM,SYM
OUT,OUT
OAS,OAS
OUT,OLB
SYM,SYM
IDC,IDC
KIM,KIM
IDM,IDM
OSH,OSH
OUT,OLB
KAM,KAM
SYM,SYM
KEH,KEH
KAM,KAM
LIT,LIT
IDV,OSH
OLB,KEH
KEH,KEH
KAM,KAM
LIT,LIT
IDM,IDC
IDP,IDV
OLB,OLB
KEN,KEN
IDV,IDV
OSH,OSH
OAS,OAS
OAR,OAR
OAR,OAR
KEH,KEH
ORE,ORE
OUT,IDC
IDP,KEH
KEN,KEN
KOT,KEH
OUT,OUT
LIT,LIT
IDP,IDC
OAS,OAS
OAS,OAS
KIM,KIM
IDM,IDC
OAS,OAS
IDV,IDC
KPC,KPC
OSH,OSH
OAR,OAR
OAR,OAR
KIM,KIM
OAR,OAR
OLB,OLB
ORE,ORE
KAM,KAM
IDP,KEH
ORE,ORE
IDP,IDC
KIM,KIM
KAM,KAM
KOT,KEH
IDM,IDC
ORE,ORE
OAS,OAS
IDM,IDM
OSH,OSH
OAR,OAR
KIM,KIM
KEN,KEN
KPT,KPT
OAS,OAS
KOT,KEH
OAR,OAR
IDV,IDC
SYM,SYM
SYM,SYM
LIT,LIT
KEN,KEN
KOT,KEH
ORE,ORE
KAM,KAM
SYM,SYM
IDV,OAR
KIM,KEH
ORE,ORE
IDM,IDM
KIM,KIM
ORE,ORE
KIM,KIM
OAR,OAR
KEN,KEN
OAS,OAS
KOT,KEH
OUT,OLB
KOT,KEH
OAR,OAR
IDV,IDC
KEH,KEH
IDM,IDM
SYM,SYM
OLB,OLB
OUT,OUT
KAM,KAM
OSH,OSH
ORE,ORE
KFC,KFC
KEH,KEH
KFC,KFC
OUT,OLB
IDM,IDC
SYM,SYM
IDC,IDC
KIM,KIM
OLB,OLB
KOT,KEH
LIT,LIT
SYM,SYM
ORE,ORE
SYM,SYM
KPT,KEH
KOT,KEH
OSH,OSH
IDV,IDV
IDC,IDC
IDM,KEH
KPT,KPT
IDV,OAR
KAM,KAM
LIT,OAS
KFC,KFC
KEH,KEH
OAS,OAR
IDC,IDC
KEN,KEN
IDP,OSH
KIM,KIM
OAR,OAR
IDC,IDV
IDM,KEH
OAS,OAS
LIT,LIT
KPT,KPT
KFC,KFC
KEH,KEH
OAS,OAS
KPT,KPT
OAR,OAR
KAM,KAM
OUT,OUT
IDM,KEH
KPT,KPT
KEH,KEH
KIM,KIM
ORE,ORE
KEN,KEN
OUT,OUT
OLB,OLB
IDP,IDV
OAR,OAR
OAS,OAS
LIT,LIT
KIM,KIM
IDV,IDC
OSH,OSH
KIM,KIM
KFC,KFC
IDM,IDC
OSH,OSH
IDP,OSH
OLB,OLB
OLB,OLB
OUT,OUT
SYM,SYM
IDC,IDC
LIT,LIT
IDC,KEH
KOT,KEH
KEN,KEN
ORE,ORE
KFC,KFC
IDV,IDC
KAM,KAM
KOT,KEH
IDC,IDC
KPC,KPC
OSH,OSH
KAM,KAM
LIT,LIT
KPT,KPT
KFC,KFC
IDC,IDC
KOT,KEH
SYM,SYM
IDM,IDM
KIM,KIM
LIT,LIT
KAM,KAM
ORE,ORE
OAR,OAR
OSH,OSH
IDV,IDV
KOT,KEH
KOT,KEH
OLB,OLB
KPT,KPT
KPT,KPT
KIM,KIM
KAM,KAM
KAM,KAM
ORE,ORE
IDC,KEH
IDC,IDC
SYM,SYM
ORE,ORE
IDM,IDC
OSH,OSH
SYM,SYM
KFC,KEH
OSH,OSH
OSH,OSH
KPT,KPT
KEN,KEN
KFC,KFC
KAM,KAM
KOT,KEH
OUT,OUT
KOT,KEH
OAR,OAR
OUT,OUT
IDP,IDC
KEH,KEH
IDC,IDC
IDM,IDM
OSH,OSH
IDP,IDV
KPC,KPC
LIT,KEH
OLB,OLB
IDV,IDV
LIT,LIT
KPC,KPC
IDV,IDC
KFC,KFC
KPT,KPT
IDM,IDC
LIT,IDC
IDC,IDC
KAM,KAM
KAM,KAM
IDM,IDM
OAS,OAS
KIM,KIM
KPT,KPT
KFC,KFC
IDV,KEH
ORE,ORE
IDV,IDC
OLB,OLB
KAM,KAM
KFC,KFC
KEN,KEN
LIT,LIT
OUT,OUT
KOT,KEH
KFC,KFC
IDC,IDC
KAM,KAM
IDC,IDC
KPC,KPC
KPC,KPC
ORE,ORE
KOT,KEH
OAS,OAS
ORE,ORE
KPC,KPC
IDC,IDC
IDP,IDC
IDP,IDC
IDV,KEH
KFC,KEH
IDM,OSH
KPC,KPC
KAM,KAM
KIM,KIM
KEH,KEH
KEH,KEH
OSH,OSH
OAS,OAR
KIM,KIM
IDM,IDM
IDV,IDC
IDP,IDC
KAM,KAM
IDV,OAR
KPT,KPT
KPT,KPT
OAR,OAR
ORE,ORE
LIT,LIT
ORE,ORE
KOT,KEH
OLB,OLB
KIM,KIM
SYM,SYM
KOT,KEH
KEN,KEN
IDP,IDC
KFC,KFC
OAS,OAS
OAR,OAR
OAR,OAR
KIM,KIM
KIM,KIM
KPC,KPC
KEH,KEH
IDM,IDC
KFC,KFC
KEN,KEN
OAR,OAR
OLB,OLB
LIT,LIT
KFC,KFC
LIT,LIT
KAM,KAM
KPT,KPT
OLB,OLB
KAM,KAM
ORE,ORE
KOT,KEH
KFC,KFC
OAS,OAS
OUT,IDC
LIT,LIT
ORE,ORE
KIM,KIM
IDC,IDC
OAR,OAR
IDP,IDV
KFC,KFC
IDV,KIM
KFC,KFC
IDP,IDC
ORE,ORE
KPT,KPT
KPC,KPC
KFC,KFC
OLB,OLB
OAS,OAS
ORE,ORE
IDP,KEH
KPC,KPC
IDC,IDC
OSH,OSH
KAM,KAM
IDC,IDC
IDV,IDV
IDP,IDV
OSH,OSH
LIT,IDC
OAS,OAS
KPC,KPC
IDV,IDV
KIM,KIM
SYM,SYM
IDP,KEH
KPC,KPC
OAS,OAS
OLB,OLB
KPC,KPC
SYM,SYM
OLB,OLB
OAS,OAS
KIM,KIM
KFC,KFC
KOT,KEH
OUT,OUT
IDP,IDC
SYM,SYM
KPT,KPT
OAR,OAR
SYM,SYM
KEN,KEN
IDP,KEH
IDM,IDM
KFC,KFC
KEN,KEN
KEN,KEN
LIT,LIT
OUT,OLB
KPC,KPC
OUT,OUT
LIT,LIT
IDC,IDC
OLB,OLB
KEN,KEN
IDM,KEH
OAR,OAR
SYM,SYM
KPC,KPC
KPT,KPT
KFC,KFC
ORE,ORE
KPC,KPC
LIT,IDC
IDM,KEH
KPT,KPT
IDV,IDC
OAS,OAS
KEH,KEH
LIT,LIT
OAS,OAS
KFC,KFC
IDC,IDC
IDP,SYM
SYM,SYM
OLB,OLB
OAS,OAS
OLB,OLB
IDM,KEH
KEN,KEN
OAR,OAR
KAM,KAM
KAM,KAM
KFC,KFC
OUT,OUT
KEH,KEH
KEH,KEH
OAR,OAR
IDV,KEH
IDC,IDC
OAS,OAS
OUT,OUT
OAR,OAR
KEN,KEN
KPC,KPC
KEN,KEN
LIT,LIT
OAS,OAS
OUT,OUT
KPC,KPC
KOT,KEH
OSH,OSH
KPT,KPT
SYM,SYM
ORE,KEH
OSH,OSH
OUT,OUT
ORE,ORE
KEH,KEH
LIT,LIT
OLB,OLB
IDV,IDC
KFC,KFC
IDM,IDC
SYM,SYM
KPT,KEH
KPC,KPC
KOT,KEH
OLB,OLB
KEH,KEH
KEH,KEH
KPC,KPC
IDC,IDC
OLB,OLB
KFC,KFC
SYM,SYM
OUT,OUT
IDC,IDC
OSH,OSH
SYM,SYM
OAR,OAR
OLB,OLB
KIM,KIM
OAR,OAR
SYM,SYM
OAS,OAS
KOT,KEH
SYM,SYM
KIM,KIM
KEN,KEN
IDP,IDV
KFC,OAR
LIT,IDC
IDC,KEH
OLB,OLB
OAR,OAR
KOT,KEH
LIT,LIT
OUT,OUT
KPC,KPC
SYM,SYM
OLB,OLB
KAM,KAM
ORE,ORE
OLB,OLB
OSH,OSH
KPT,KPT
OUT,OUT
LIT,LIT
OAR,OAR
OAR,OAR
KPT,KPT
OAS,OAS
OAR,OAR
KFC,KEH
KOT,KEH
ORE,ORE
KPT,KPT
SYM,SYM
KPC,KPC
OAS,OAS
KOT,KEH
SYM,SYM
OUT,OUT
KFC,KFC
OAR,OAR
ORE,ORE
OUT,OUT
SYM,SYM
KEH,KEH
KEN,KEN
IDM,KEH
KPC,KPC
IDM,IDC
IDV,IDC
ORE,ORE
OUT,OUT
OLB,OLB
IDP,IDC
KEN,KEN
IDM,IDC
KOT,KEH
KPT,KPT
KPT,KPT
KEN,KEN
OAR,OAR
KPC,KPC
KIM,KIM
OLB,OLB
IDV,IDV
KPT,KPT
KEN,KEN
OAR,OAR
KEN,KEN
LIT,LIT
OUT,OUT
IDV,OAR
OUT,OUT
KIM,KIM
OSH,OSH
IDP,IDC
OSH,OSH
OLB,OLB
KEH,KEH
IDV,IDC
SYM,SYM
IDC,IDC
OUT,IDC
KIM,KIM
KAM,KAM
KIM,KIM
KPC,KPC
IDC,IDC
OLB,OLB
IDV,IDC
IDV,IDV
KEN,KEN
SYM,SYM
OLB,OLB
SYM,SYM
KFC,KEH
KPC,KPC
KFC,KFC
IDP,IDV
KPT,KPT
KEN,KEN
IDM,IDM
KAM,KAM
KEN,KEN
OLB,OLB
KPC,KPC
OUT,IDC
IDV,IDM
KIM,KIM
OLB,OLB
KPT,KPT
OAS,OAS
KIM,KIM
SYM,SYM
LIT,LIT
OUT,IDC
OSH,OSH
KOT,KEH
SYM,SYM
OUT,OUT
KPT,KPT
IDV,IDC
IDV,OAR
LIT,IDC
LIT,IDC
OUT,OLB
KEN,KEN
KIM,KIM
IDV,KEH
KOT,KEH
KPC,KPC
KIM,KIM
OUT,OUT
OAR,OAR
KEH,KEH
ORE,ORE
IDP,IDC
OLB,OLB
KIM,KIM
IDC,IDC
IDV,IDV
IDM,IDM
IDM,IDM
KEH,KEH
ORE,ORE
IDP,IDV
ORE,ORE
KEH,KEH
OSH,OSH
KAM,KAM
LIT,LIT
OAR,OAR
KEN,KEN
KFC,KEH
IDC,IDC
OSH,OSH
LIT,LIT
KEN,KEN
IDC,IDC
KEN,KEN
KEH,KEH
IDV,IDC
KEH,KEH
KAM,KAM
KAM,KAM
OUT,OLB
OLB,OLB
IDM,IDC
OSH,OSH
IDM,KEH
OAS,OAS
KPT,KEH
KPT,KPT
KAM,KAM
OLB,OLB
IDC,IDC
KIM,KIM
ORE,ORE
KOT,KEH
KIM,KIM
KFC,KFC
KEH,KEH
KFC,KFC
KPC,KPC
OLB,OLB
IDP,IDC
IDP,IDM
IDP,IDC
IDC,IDC
KAM,KAM
IDM,KEH
KFC,KFC
OAS,OAS
KPC,KPC
IDC,IDC
IDP,IDV
KAM,KAM
OAS,OAS
ORE,ORE
KFC,KFC
IDP,IDM
OLB,OLB
IDC,IDV
SYM,SYM
OLB,OLB
KPC,KPC
KPT,KPT
SYM,SYM
KEN,KEN
IDC,IDC
OAS,OAR
IDV,IDM
KPT,KPT
KFC,KFC
KEN,KEN
KEH,KEH
OLB,OLB
SYM,SYM
LIT,OAR
KEH,KEH
KFC,KFC
KOT,KEH
KOT,KEH
LIT,LIT
